Language	Fraction	DepLen	DepLenBest	DepLenBest1	DepLen1	DepLenReal
Hungarian_2.6	1	-3.96165704727	-3.20589900017	-69.0311965942	-70.9129867554	-68.6313095093
Hungarian_2.6	2	-5.14871931076	-3.82076001167	-63.3352241516	-65.0202102661	-62.9852523804
Hungarian_2.6	3	-5.82114171982	-4.07146930695	-55.6937026978	-57.1445388794	-55.4378890991
Hungarian_2.6	4	-6.12910985947	-4.07600688934	-46.3085632324	-47.4913978577	-46.0935897827
Hungarian_2.6	5	-6.07250595093	-3.89563250542	-35.2943840027	-36.1532249451	-35.0317649841
Hungarian_2.6	6	-5.78972244263	-3.63471364975	-21.938741684	-22.4545345306	-21.758934021
Hungarian_2.6	7	-5.17741680145	-3.20816779137	-5.95348834991	-6.02121973038	-5.98128175735
Hungarian_2.6	8	-4.23094415665	-2.56608057022	13.0845146179	13.6031227112	12.9489507675
Hungarian_2.6	9	-2.78593802452	-1.60181510448	36.721496582	37.8827934265	36.6369819641
Hungarian_2.6	10	1.51607096195	1.49290978909	72.1883163452	74.2157821655	71.8519592285
Ukrainian_2.6	0	-3.27326846123	-3.54180598259	-50.2107009888	-51.4892311096	-47.2344665527
Ukrainian_2.6	1	-4.94509744644	-4.25822925568	-48.8243255615	-50.0635681152	-45.9269485474
Ukrainian_2.6	2	-5.62670278549	-4.47438812256	-46.0297470093	-47.1815910339	-43.3446578979
Ukrainian_2.6	3	-5.9506983757	-4.49234294891	-42.0938224792	-43.1250572205	-39.6755867004
Ukrainian_2.6	4	-6.03285884857	-4.40362596512	-36.9771156311	-37.8855628967	-34.8926239014
Ukrainian_2.6	5	-5.86674308777	-4.2036614418	-30.5740184784	-31.3194446564	-28.9088191986
Ukrainian_2.6	6	-5.57094478607	-3.88681578636	-22.6349239349	-23.1331253052	-21.4949836731
Ukrainian_2.6	7	-5.01789331436	-3.39711308479	-12.6916036606	-12.9324131012	-12.1645841599
Ukrainian_2.6	8	-4.0360159874	-2.58986091614	-0.108255587518	-0.0141122825444	-0.386375635862
Ukrainian_2.6	9	-2.16364622116	-0.974300324917	16.9897899628	17.5274295807	15.5759553909
Ukrainian_2.6	10	3.27326846123	3.54180598259	50.2107009888	51.4892311096	47.2344665527
Scottish_Gaelic_2.6	0	-0.194043621421	-2.23175954819	-66.919883728	-67.1837081909	-65.5279006958
Scottish_Gaelic_2.6	1	-2.27108883858	-3.1244635582	-65.2646636963	-65.5225067139	-63.8354797363
Scottish_Gaelic_2.6	2	-3.3712656498	-3.56366229057	-61.42918396	-61.6759529114	-59.9785423279
Scottish_Gaelic_2.6	3	-4.0980887413	-3.77396273613	-55.7467803955	-55.9655265808	-54.3090133667
Scottish_Gaelic_2.6	4	-4.57600831985	-3.93848347664	-48.3934173584	-48.5771255493	-47.0615158081
Scottish_Gaelic_2.6	5	-4.84465408325	-3.93848347664	-39.2961387634	-39.4292793274	-38.1030044556
Scottish_Gaelic_2.6	6	-4.93391275406	-3.9084405899	-27.9542198181	-28.0355358124	-26.9227466583
Scottish_Gaelic_2.6	7	-4.82805633545	-3.70815443993	-13.7367668152	-13.7707271576	-12.9756793976
Scottish_Gaelic_2.6	8	-4.56127548218	-3.36623740196	4.74964237213	4.80792617798	4.96566534042
Scottish_Gaelic_2.6	9	-3.73489189148	-2.39914155006	28.6666660309	28.7816524506	28.381975174
Scottish_Gaelic_2.6	10	0.194043621421	2.23175954819	66.919883728	67.1837081909	65.5279006958
Korean_2.6	0	0.441887557507	1.10536515713	-35.1427536011	-36.3293991089	-36.0474739075
Korean_2.6	1	-1.79465794563	-1.06830501556	-33.648059845	-34.764415741	-34.4994926453
Korean_2.6	2	-2.76307058334	-1.99224627018	-30.8139438629	-31.7938861847	-31.556558609
Korean_2.6	3	-3.35380482674	-2.55379962921	-26.9977321625	-27.7986183167	-27.597694397
Korean_2.6	4	-3.65589189529	-2.84850668907	-22.2472648621	-22.8369674683	-22.6834774017
Korean_2.6	5	-3.85577130318	-3.0485265255	-16.5859966278	-16.9470672607	-16.8559646606
Korean_2.6	6	-3.86035847664	-3.10851931572	-9.98285007477	-10.0989732742	-10.0537834167
Korean_2.6	7	-3.64321017265	-3.01757740974	-2.31198859215	-2.17507171631	-2.1850707531
Korean_2.6	8	-3.1444466114	-2.75526499748	6.63613367081	7.06322813034	6.98219251633
Korean_2.6	9	-2.25124073029	-2.25652980804	17.5353031158	18.289056778	18.1392059326
Korean_2.6	10	-0.441887557507	-1.10536515713	35.1427536011	36.3293991089	36.0474739075
Greek_2.6	0	-7.53770065308	-6.90554141998	-79.7510528564	-82.5919647217	-73.1708679199
Greek_2.6	1	-9.59316253662	-7.70738887787	-76.4773330688	-79.1875152588	-70.1725463867
Greek_2.6	2	-10.450507164	-7.96767425537	-70.303527832	-72.7614746094	-64.6217498779
Greek_2.6	3	-10.8168878555	-7.98782539368	-61.8761558533	-63.9839935303	-56.950881958
Greek_2.6	4	-10.8294782639	-7.83585214615	-51.4613761902	-53.2247772217	-47.4042816162
Greek_2.6	5	-10.4759464264	-7.49496221542	-39.0012588501	-40.3423576355	-36.0717887878
Greek_2.6	6	-9.77920627594	-6.93744754791	-24.4345092773	-25.2673625946	-22.8299751282
Greek_2.6	7	-8.4938621521	-5.91309833527	-7.38581037521	-7.61816835403	-7.20780849457
Greek_2.6	8	-6.28677558899	-4.07598638535	13.1339206696	13.7251329422	11.4319896698
Greek_2.6	9	-2.30875325203	-0.810663282871	38.9945411682	40.3694648743	35.5377845764
Greek_2.6	10	7.53770065308	6.90554141998	79.7510528564	82.5919647217	73.1708679199
Icelandic_2.6	0	-3.57464241982	-4.10194158554	-43.1990280151	-44.361328125	-39.3470878601
Icelandic_2.6	1	-4.97523117065	-4.69902896881	-40.5461158752	-41.5946311951	-37.0606803894
Icelandic_2.6	2	-5.69214916229	-4.90291261673	-36.1844673157	-37.0339202881	-33.1189308167
Icelandic_2.6	3	-6.02099847794	-4.91262149811	-30.7111644745	-31.4145774841	-28.1432037354
Icelandic_2.6	4	-6.06492710114	-4.79368925095	-24.3592224121	-24.8800373077	-22.5072822571
Icelandic_2.6	5	-5.87174320221	-4.56553411484	-17.0072822571	-17.3130741119	-15.9490289688
Icelandic_2.6	6	-5.43149471283	-4.10436916351	-8.70873832703	-8.76078033447	-8.63106822968
Icelandic_2.6	7	-4.58643484116	-3.24029135704	0.640776693821	0.830737054348	-0.167475730181
Icelandic_2.6	8	-3.14410257339	-1.86893200874	11.3907766342	11.8903093338	9.684466362
Icelandic_2.6	9	-0.838022649288	0.262135922909	24.0679607391	24.8446006775	21.2645626068
Icelandic_2.6	10	3.57464241982	4.10194158554	43.1990280151	44.361328125	39.3470878601
Polish_2.6	0	-2.15022659302	-2.47954678535	-32.6605682373	-33.3360443115	-30.4010791779
Polish_2.6	1	-3.40381217003	-3.13485312462	-31.9559268951	-32.6204071045	-29.7280197144
Polish_2.6	2	-3.92509794235	-3.33996510506	-30.4739265442	-31.1093482971	-28.3127536774
Polish_2.6	3	-4.1713681221	-3.38439583778	-28.2764873505	-28.8534545898	-26.2370071411
Polish_2.6	4	-4.23579502106	-3.38439583778	-25.3155193329	-25.8154773712	-23.4806175232
Polish_2.6	5	-4.10354328156	-3.18642091751	-21.4330196381	-21.8281936646	-19.9020824432
Polish_2.6	6	-3.90353870392	-2.98639416695	-16.3475036621	-16.6176528931	-15.2615871429
Polish_2.6	7	-3.5098760128	-2.62827324867	-9.67845821381	-9.79648399353	-9.13730621338
Polish_2.6	8	-2.84562468529	-2.03354597092	-0.858277201653	-0.78391957283	-1.02712225914
Polish_2.6	9	-1.58008658886	-0.886737763882	11.2687692642	11.5797548294	10.1884727478
Polish_2.6	10	2.15022659302	2.47954678535	32.6605682373	33.3360443115	30.4010791779
Faroese_2.6	0	-0.958407580853	-0.884353756905	-14.7346935272	-15.2481336594	-14.0544214249
Faroese_2.6	1	-1.50121057034	-1.30612242222	-14.0952377319	-14.5951366425	-13.5646257401
Faroese_2.6	2	-1.81546473503	-1.51020407677	-12.9795913696	-13.438791275	-12.476190567
Faroese_2.6	3	-2.0072824955	-1.5918366909	-11.5510206223	-11.950507164	-11.088435173
Faroese_2.6	4	-2.07666301727	-1.5918366909	-9.863945961	-10.1479644775	-9.52380943298
Faroese_2.6	5	-2.02632808685	-1.56462585926	-7.48299312592	-7.62441062927	-7.22448968887
Faroese_2.6	6	-1.82226681709	-1.36054420471	-4.62585020065	-4.66688156128	-4.42176866531
Faroese_2.6	7	-1.63180959225	-1.17006802559	-1.34693872929	-1.3148342371	-1.22448980808
Faroese_2.6	8	-1.34340298176	-0.897959172726	2.76190471649	2.89155006409	2.76190471649
Faroese_2.6	9	-0.721696555614	-0.394557833672	7.80952358246	8.03116989136	7.37414979935
Faroese_2.6	10	0.958407580853	0.884353756905	14.7346935272	15.2481336594	14.0544214249
Cantonese_2.6	0	-0.540739774704	-0.52921718359	-56.3638381958	-57.3502845764	-56.4377059937
Cantonese_2.6	1	-2.17541599274	-1.8280043602	-55.2811470032	-56.2500610352	-55.2050704956
Cantonese_2.6	2	-2.89441800117	-2.31091499329	-53.0209465027	-53.9188613892	-52.8721046448
Cantonese_2.6	3	-3.27144813538	-2.54685783386	-49.2348403931	-50.0259780884	-49.0463066101
Cantonese_2.6	4	-3.4698843956	-2.67475199699	-43.9029769897	-44.5427246094	-43.7056236267
Cantonese_2.6	5	-3.50494146347	-2.67475199699	-36.7827987671	-37.2327690125	-36.5898551941
Cantonese_2.6	6	-3.32987642288	-2.51157665253	-27.2635059357	-27.4330978394	-27.1300983429
Cantonese_2.6	7	-3.12261986732	-2.31312012672	-14.8710031509	-14.7410955429	-14.7596473694
Cantonese_2.6	8	-2.67150759697	-1.960308671	1.41565597057	1.71723401546	1.48732078075
Cantonese_2.6	9	-1.86254787445	-1.38257992268	23.01212883	23.64802742	23.0308704376
Cantonese_2.6	10	0.540739774704	0.52921718359	56.3638381958	57.3502845764	56.4377059937
Danish_2.6	0	-5.06015968323	-4.69866275787	-59.3849525452	-61.6515541077	-55.1474761963
Danish_2.6	1	-6.76220417023	-5.57792854309	-57.4508094788	-59.6551399231	-53.3538208008
Danish_2.6	2	-7.47875595093	-5.8381562233	-53.7014579773	-55.7295837402	-49.9285583496
Danish_2.6	3	-7.80029773712	-5.86449813843	-48.4083023071	-50.2136764526	-45.1690292358
Danish_2.6	4	-7.8592004776	-5.74835348129	-41.610458374	-43.1209754944	-39.0197563171
Danish_2.6	5	-7.67961597443	-5.52604293823	-33.1742172241	-34.311164856	-31.3031330109
Danish_2.6	6	-7.24856710434	-5.08900403976	-22.9738578796	-23.6909942627	-21.9086017609
Danish_2.6	7	-6.41719913483	-4.36818981171	-10.5467967987	-10.7519874573	-10.498503685
Danish_2.6	8	-4.8100566864	-3.02115345001	5.0077829361	5.32047605515	3.90381169319
Danish_2.6	9	-1.8789986372	-0.594492137432	25.4492111206	26.474603653	22.8513278961
Danish_2.6	10	5.06015968323	4.69866275787	59.3849525452	61.6515541077	55.1474761963
Chinese_2.6	0	-1.687058568	-0.329983711243	-91.3890991211	-93.1941452026	-91.1186218262
Chinese_2.6	1	-4.10100078583	-2.78448319435	-87.7794876099	-89.415145874	-87.5913085938
Chinese_2.6	2	-5.04884195328	-3.78049731255	-81.3257751465	-82.7262039185	-81.195640564
Chinese_2.6	3	-5.57816696167	-4.32987165451	-72.6240386963	-73.727935791	-72.5288238525
Chinese_2.6	4	-5.78411769867	-4.54432153702	-61.5982704163	-62.3984947205	-61.5969238281
Chinese_2.6	5	-5.79179573059	-4.63919591904	-48.1412467957	-48.5758209229	-48.1999664307
Chinese_2.6	6	-5.5612912178	-4.45854139328	-31.9682254791	-32.0087509155	-32.1145248413
Chinese_2.6	7	-4.97605895996	-4.12844562531	-12.5705947876	-12.2443304062	-12.7093696594
Chinese_2.6	8	-3.92917609215	-3.48644256592	11.0551843643	11.786283493	10.9487457275
Chinese_2.6	9	-2.19964623451	-2.42306184769	41.5733451843	42.7708740234	41.4581489563
Chinese_2.6	10	1.687058568	0.329983711243	91.3890991211	93.1941452026	91.1186218262
North_Sami_2.6	0	-0.857689142227	-0.823056280613	-20.2587127686	-20.8225803375	-19.8290882111
North_Sami_2.6	1	-1.8506193161	-1.61528146267	-19.6327075958	-20.1966362	-19.2164878845
North_Sami_2.6	2	-2.25661087036	-1.86461126804	-18.6648788452	-19.1793174744	-18.3250675201
North_Sami_2.6	3	-2.44828152657	-1.97855222225	-17.3860588074	-17.8695259094	-17.0636730194
North_Sami_2.6	4	-2.48165583611	-1.97855222225	-15.646112442	-16.0660839081	-15.4483909607
North_Sami_2.6	5	-2.41731858253	-1.9021447897	-13.4128684998	-13.7712802887	-13.3237266541
North_Sami_2.6	6	-2.21760678291	-1.7024128437	-10.4101877213	-10.6579122543	-10.4524126053
North_Sami_2.6	7	-1.9125431776	-1.44101881981	-6.41420888901	-6.4973359108	-6.53954410553
North_Sami_2.6	8	-1.48175525665	-1.04155492783	-1.022788167	-0.94709020853	-1.28753352165
North_Sami_2.6	9	-0.845491886139	-0.491957098246	6.37801599503	6.69518613815	6.01407527924
North_Sami_2.6	10	0.857689142227	0.823056280613	20.2587127686	20.8225803375	19.8290882111
Portuguese_2.6	0	-7.95017576218	-7.64436912537	-74.2046279907	-76.4781723022	-67.028465271
Portuguese_2.6	1	-9.78470230103	-8.3660993576	-71.4378128052	-73.6029891968	-64.6239852905
Portuguese_2.6	2	-10.4634923935	-8.49290657043	-65.9884796143	-67.9566192627	-59.8426628113
Portuguese_2.6	3	-10.6585874557	-8.40190982819	-58.6118621826	-60.3335723877	-53.2778587341
Portuguese_2.6	4	-10.4932985306	-8.18869686127	-49.3322143555	-50.7540969849	-45.0802536011
Portuguese_2.6	5	-10.0465021133	-7.73279476166	-38.0874633789	-39.1278877258	-35.0810813904
Portuguese_2.6	6	-9.15394115448	-6.94798231125	-24.7255401611	-25.3461704254	-23.056930542
Portuguese_2.6	7	-7.59029436111	-5.5644826889	-8.77714538574	-8.87721824646	-8.73509025574
Portuguese_2.6	8	-5.0546040535	-3.33749604225	10.5614528656	11.0476703644	8.73307037354
Portuguese_2.6	9	-0.907896697521	0.248014330864	34.7905502319	36.0018005371	30.6669578552
Portuguese_2.6	10	7.95017576218	7.64436912537	74.2046279907	76.4781723022	67.028465271
Breton_2.6	0	-0.641411721706	-1.10178112984	-25.8829517365	-26.5484886169	-25.022901535
Breton_2.6	1	-2.30536746979	-2.18575072289	-25.1246814728	-25.7801170349	-24.2442741394
Breton_2.6	2	-3.09154844284	-2.73536896706	-23.669210434	-24.291721344	-22.6768455505
Breton_2.6	3	-3.55002760887	-2.964376688	-21.4860057831	-22.0196781158	-20.4529266357
Breton_2.6	4	-3.7713778019	-3.02035617828	-18.5903301239	-19.0327014923	-17.5419845581
Breton_2.6	5	-3.77239632607	-2.95928764343	-14.9262084961	-15.1862678528	-13.9491090775
Breton_2.6	6	-3.58361196518	-2.76081418991	-10.1017808914	-10.198466301	-9.4198474884
Breton_2.6	7	-3.221814394	-2.46055984497	-4.02544546127	-3.97568416595	-3.70483469963
Breton_2.6	8	-2.64579176903	-1.94147586823	3.24173021317	3.434258461	3.30279898643
Breton_2.6	9	-1.67082512379	-1.09669208527	12.6412210464	13.018040657	12.1832065582
Breton_2.6	10	0.641411721706	1.10178112984	25.8829517365	26.5484886169	25.022901535
Thai_2.6	0	-3.76986503601	-4.36793518066	-61.4256057739	-62.4418640137	-57.5951538086
Thai_2.6	1	-5.22012376785	-4.80738162994	-57.4809684753	-58.4090423584	-54.0484428406
Thai_2.6	2	-5.78027391434	-4.88235282898	-50.9296417236	-51.7104110718	-48.0276832581
Thai_2.6	3	-6.00251531601	-4.82468271255	-42.693195343	-43.3173561096	-40.4359855652
Thai_2.6	4	-5.96111154556	-4.62514400482	-33.3321800232	-33.8073577881	-31.7208766937
Thai_2.6	5	-5.76043844223	-4.42445230484	-22.7520179749	-23.0578994751	-21.8523635864
Thai_2.6	6	-5.42829179764	-4.00807380676	-10.839676857	-10.9164438248	-10.8327569962
Thai_2.6	7	-4.79110050201	-3.35755467415	2.70011544228	2.82427048683	1.82929646969
Thai_2.6	8	-3.64161968231	-2.21799302101	18.2168388367	18.598487854	16.3817768097
Thai_2.6	9	-1.46744251251	-0.170703575015	36.3241043091	37.0226249695	33.3275680542
Thai_2.6	10	3.76986503601	4.36793518066	61.4256057739	62.4418640137	57.5951538086
Mbya_Guarani_2.6	0	-0.0345342718065	-0.0227417647839	-16.619977951	-16.6744194031	-16.6238040924
Mbya_Guarani_2.6	1	-0.232049077749	-0.179596170783	-15.7400636673	-15.794377327	-15.7434644699
Mbya_Guarani_2.6	2	-0.232049047947	-0.179596170783	-14.2093515396	-14.259188652	-14.2204036713
Mbya_Guarani_2.6	3	-0.232049018145	-0.179596170783	-12.3215732574	-12.3677253723	-12.3385763168
Mbya_Guarani_2.6	4	-0.232049077749	-0.179596170783	-10.1077575684	-10.144405365	-10.1273117065
Mbya_Guarani_2.6	5	-0.232049047947	-0.179596170783	-7.58575963974	-7.61819887161	-7.61126470566
Mbya_Guarani_2.6	6	-0.232049047947	-0.179596170783	-4.59447383881	-4.6217675209	-4.62210416794
Mbya_Guarani_2.6	7	-0.232049047947	-0.179596170783	-1.09479272366	-1.11754202843	-1.11859726906
Mbya_Guarani_2.6	8	-0.232049077749	-0.179596170783	3.01105213165	2.9963760376	2.98597240448
Mbya_Guarani_2.6	9	-0.232049047947	-0.179596170783	8.09670543671	8.10082054138	8.07970237732
Mbya_Guarani_2.6	10	0.0345342718065	0.0227417647839	16.619977951	16.6744194031	16.6238040924
Norwegian_2.6	0	-3.71968364716	-3.664478302	-47.4326972961	-49.0992965698	-44.1126441956
Norwegian_2.6	1	-5.19297456741	-4.41636896133	-45.9606781006	-47.5694389343	-42.7200965881
Norwegian_2.6	2	-5.823325634	-4.63993549347	-42.8100509644	-44.2855911255	-39.786781311
Norwegian_2.6	3	-6.11537075043	-4.64502286911	-38.3430480957	-39.6380500793	-35.6547851562
Norwegian_2.6	4	-6.16987657547	-4.54073286057	-32.5923957825	-33.6709098816	-30.3499584198
Norwegian_2.6	5	-6.00104284286	-4.34067773819	-25.5639343262	-26.3789558411	-23.8701705933
Norwegian_2.6	6	-5.67088699341	-3.96779179573	-17.0831165314	-17.5784358978	-16.0710506439
Norwegian_2.6	7	-5.06252574921	-3.444211483	-6.83823728561	-6.96946525574	-6.62838602066
Norwegian_2.6	8	-3.96770215034	-2.52450847626	5.60710859299	5.91478776932	4.90695047379
Norwegian_2.6	9	-1.83897209167	-0.721263587475	21.5045375824	22.3597564697	19.7168636322
Norwegian_2.6	10	3.71968364716	3.664478302	47.4326972961	49.0992965698	44.1126441956
Serbian_2.6	0	-5.37295770645	-5.07207202911	-58.6471939087	-60.6568908691	-54.0063934326
Serbian_2.6	1	-6.95937204361	-5.76663780212	-55.8235969543	-57.6951904297	-51.5326957703
Serbian_2.6	2	-7.58912801743	-5.90322589874	-50.8814315796	-52.5554542542	-47.1002616882
Serbian_2.6	3	-7.82310628891	-5.85905265808	-44.4524841309	-45.8641624451	-41.3071784973
Serbian_2.6	4	-7.7409863472	-5.65911054611	-36.5286254883	-37.6426773071	-34.1081085205
Serbian_2.6	5	-7.47027683258	-5.3342051506	-27.2074985504	-27.9840202332	-25.5117702484
Serbian_2.6	6	-6.88248491287	-4.82330703735	-16.1851215363	-16.5819511414	-15.3751811981
Serbian_2.6	7	-5.87014818192	-3.97704148293	-3.26271438599	-3.21427512169	-3.45887827873
Serbian_2.6	8	-4.15459728241	-2.51758217812	11.9543733597	12.4630355835	10.603313446
Serbian_2.6	9	-1.23864400387	-0.0961929708719	30.6181335449	31.7662830353	27.8215637207
Serbian_2.6	10	5.37295770645	5.07207202911	58.6471939087	60.6568908691	54.0063934326
Czech_2.6	0	-4.02111721039	-4.16829061508	-53.9899978638	-55.4483947754	-50.5137214661
Czech_2.6	1	-5.85718154907	-5.09535217285	-52.3667144775	-53.7800788879	-48.9806632996
Czech_2.6	2	-6.61618518829	-5.35501098633	-48.986782074	-50.2872657776	-45.8444061279
Czech_2.6	3	-6.9484000206	-5.39058017731	-44.2084503174	-45.3669242859	-41.4194602966
Czech_2.6	4	-6.97515201569	-5.25527763367	-38.0843925476	-39.060798645	-35.7639083862
Czech_2.6	5	-6.77079916	-5.03999996185	-30.5669994354	-31.3158416748	-28.8013534546
Czech_2.6	6	-6.32290124893	-4.62369203568	-21.5105438232	-21.9960727692	-20.4099655151
Czech_2.6	7	-5.5507941246	-3.95584249496	-10.6198196411	-10.7884559631	-10.3310079575
Czech_2.6	8	-4.23992204666	-2.79476261139	2.6616692543	2.87971138954	1.99812591076
Czech_2.6	9	-1.88836121559	-0.721166610718	19.6671924591	20.3703575134	17.8609867096
Czech_2.6	10	4.02111721039	4.16829061508	53.9899978638	55.4483947754	50.5137214661
Old_Church_Slavonic_2.6	0	-0.471670150757	-0.769694030285	-42.9103813171	-43.3671798706	-42.7181396484
Old_Church_Slavonic_2.6	1	-1.90207350254	-1.70585405827	-42.1014213562	-42.5474624634	-41.9568786621
Old_Church_Slavonic_2.6	2	-2.48866891861	-2.03252220154	-40.3437728882	-40.7568397522	-40.2546386719
Old_Church_Slavonic_2.6	3	-2.76375627518	-2.23247408867	-37.6509284973	-38.0008621216	-37.6143112183
Old_Church_Slavonic_2.6	4	-2.9177274704	-2.25463747978	-33.7940254211	-34.0624923706	-33.8108901978
Old_Church_Slavonic_2.6	5	-2.87986016273	-2.16068410873	-28.7456035614	-28.9071922302	-28.8294391632
Old_Church_Slavonic_2.6	6	-2.6799287796	-1.96073234081	-22.1255111694	-22.1703052521	-22.2551193237
Old_Church_Slavonic_2.6	7	-2.44945454597	-1.74536252022	-13.4307394028	-13.3756713867	-13.603228569
Old_Church_Slavonic_2.6	8	-1.9918268919	-1.34545898438	-1.97904121876	-1.82044053078	-2.17899298668
Old_Church_Slavonic_2.6	9	-1.29871451855	-0.772584915161	13.7381353378	14.0358438492	13.5222835541
Old_Church_Slavonic_2.6	10	0.471670150757	0.769694030285	42.9103813171	43.3671798706	42.7181396484
French_2.6	0	-6.87228536606	-6.69437646866	-82.4583816528	-85.1410751343	-76.3424453735
French_2.6	1	-9.05502510071	-7.59128236771	-79.3231201172	-81.8537216187	-73.532661438
French_2.6	2	-9.9076051712	-7.81882190704	-73.4165115356	-75.6835021973	-68.2564849854
French_2.6	3	-10.2504682541	-7.81388664246	-65.3551712036	-67.3047485352	-60.996006012
French_2.6	4	-10.178943634	-7.6139087677	-55.2406005859	-56.8088226318	-51.8261985779
French_2.6	5	-9.86584186554	-7.28721141815	-42.982006073	-44.1101951599	-40.619178772
French_2.6	6	-9.16078567505	-6.67407941818	-28.2882385254	-28.9030742645	-27.1704750061
French_2.6	7	-7.86963129044	-5.55950546265	-10.6762695312	-10.7121992111	-10.9737138748
French_2.6	8	-5.67005062103	-3.67912602425	10.6765470505	11.3288249969	8.72415733337
French_2.6	9	-1.90550851822	-0.476430803537	37.7264595032	39.2014274597	33.8344612122
French_2.6	10	6.87228536606	6.69437646866	82.4583816528	85.1410751343	76.3424453735
Amharic_2.6	0	1.20038378239	0.978187918663	-18.2516784668	-18.9799842834	-18.5251674652
Amharic_2.6	1	-0.618227124214	-0.390939593315	-17.5201339722	-18.2451572418	-17.8003349304
Amharic_2.6	2	-1.62181770802	-1.11577177048	-16.3020133972	-17.0019893646	-16.5687923431
Amharic_2.6	3	-2.31268811226	-1.62919461727	-14.7953023911	-15.4263086319	-14.9983224869
Amharic_2.6	4	-2.71533274651	-1.96476507187	-12.731543541	-13.2614250183	-12.8674497604
Amharic_2.6	5	-2.91732621193	-2.16610741615	-10.1040267944	-10.4976081848	-10.1828861237
Amharic_2.6	6	-2.93141818047	-2.17953014374	-6.88926172256	-7.1110329628	-6.86073827744
Amharic_2.6	7	-2.85021853447	-2.17953014374	-2.83892607689	-2.853069067	-2.7399327755
Amharic_2.6	8	-2.6250731945	-2.0654361248	2.04026842117	2.21890568733	2.21308732033
Amharic_2.6	9	-2.20665788651	-1.82382547855	8.38590621948	8.80784511566	8.61577224731
Amharic_2.6	10	-1.20038378239	-0.978187918663	18.2516784668	18.9799842834	18.5251674652
Coptic_2.6	0	-2.73591423035	-3.90994477272	-85.8994445801	-87.7797622681	-82.4011077881
Coptic_2.6	1	-4.83349514008	-4.34198904037	-81.8662948608	-83.6065063477	-78.8563537598
Coptic_2.6	2	-5.82102108002	-4.37513828278	-75.0331497192	-76.5465316772	-72.6077346802
Coptic_2.6	3	-6.31025314331	-4.22596693039	-65.8939208984	-67.1587600708	-64.1049728394
Coptic_2.6	4	-6.46824932098	-4.00828742981	-54.7513809204	-55.7096366882	-53.6011047363
Coptic_2.6	5	-6.36969423294	-3.60828733444	-41.4596672058	-42.1752891541	-40.9127082825
Coptic_2.6	6	-6.06364870071	-3.18729281425	-25.8353595734	-26.192773819	-26.0298347473
Coptic_2.6	7	-5.4949760437	-2.58729290962	-7.82099437714	-7.80867576599	-8.80994510651
Coptic_2.6	8	-4.5719742775	-1.75193369389	13.0795583725	13.5279865265	11.3270721436
Coptic_2.6	9	-2.942081213	-0.409392267466	38.857460022	39.7857894897	36.3867416382
Coptic_2.6	10	2.73591423035	3.90994477272	85.8994445801	87.7797622681	82.4011077881
Yoruba_2.6	0	-5.37334346771	-5.47761201859	-71.8432846069	-73.9592285156	-67.0111923218
Yoruba_2.6	1	-7.26681041718	-5.97388076782	-67.7873153687	-69.8170852661	-63.4552230835
Yoruba_2.6	2	-8.17866039276	-6.01492547989	-61.2052230835	-63.084186554	-57.5298500061
Yoruba_2.6	3	-8.62339305878	-5.92537307739	-52.7985076904	-54.4275894165	-49.7910461426
Yoruba_2.6	4	-8.68756389618	-5.72388076782	-42.5037307739	-43.9469070435	-40.3059692383
Yoruba_2.6	5	-8.52340316772	-5.40298509598	-30.4291038513	-31.7014923096	-28.9552230835
Yoruba_2.6	6	-8.13948440552	-4.97014904022	-16.8283576965	-17.863325119	-16.0373134613
Yoruba_2.6	7	-7.4660449028	-4.27985095978	-1.20895516872	-1.86267268658	-1.16044771671
Yoruba_2.6	8	-6.31019067764	-3.27238798141	16.876865387	16.5940570831	15.6567163467
Yoruba_2.6	9	-3.835064888	-1.25373136997	39.5597000122	39.8424758911	37.2014923096
Yoruba_2.6	10	5.37334346771	5.47761201859	71.8432846069	73.9592285156	67.0111923218
Gothic_2.6	0	-0.417119652033	-0.978514611721	-54.2143249512	-54.7379074097	-53.9899215698
Gothic_2.6	1	-2.26186943054	-2.05968165398	-53.3564987183	-53.8682250977	-53.1501312256
Gothic_2.6	2	-2.96540594101	-2.45013260841	-51.3596801758	-51.8162727356	-51.1824951172
Gothic_2.6	3	-3.33486557007	-2.6501326561	-48.2859420776	-48.6897506714	-48.1432342529
Gothic_2.6	4	-3.49675893784	-2.65384626389	-44.0583572388	-44.3658447266	-43.947479248
Gothic_2.6	5	-3.47426724434	-2.54827594757	-38.5023880005	-38.7105407715	-38.4212188721
Gothic_2.6	6	-3.27826595306	-2.34827589989	-31.197347641	-31.3038959503	-31.1639251709
Gothic_2.6	7	-3.0237557888	-2.10265254974	-21.7724132538	-21.7444133759	-21.7931041718
Gothic_2.6	8	-2.56772780418	-1.70265257359	-9.39999961853	-9.2404794693	-9.4233417511
Gothic_2.6	9	-1.85750699043	-1.10689651966	8.62440299988	8.93558502197	8.53156471252
Gothic_2.6	10	0.417119652033	0.978514611721	54.2143249512	54.7379074097	53.9899215698
Persian_2.6	0	-3.74414658546	-3.72015500069	-127.092765808	-129.852767944	-129.306716919
Persian_2.6	1	-6.48692178726	-4.8142118454	-123.802322388	-126.381988525	-125.848320007
Persian_2.6	2	-7.30994081497	-4.89948320389	-116.995605469	-119.263465881	-118.784751892
