Language	Fraction	DepLen	DepLenBest
Old_Russian_2.6	7	-3.25089144707	-2.20162177086
Old_Russian_2.6	8	-2.85288763046	-1.84067547321
Old_Russian_2.6	9	-2.14641332626	-1.25503635406
Old_Russian_2.6	10	0.049773003906	0.645824611187
Wolof_2.6	0	0.87890291214	-0.926479995251
Wolof_2.6	1	-1.16209769249	-1.58132076263
Wolof_2.6	2	-2.20059251785	-1.7792263031
Wolof_2.6	3	-2.83104944229	-1.7792263031
Wolof_2.6	4	-3.19617509842	-1.7792263031
Wolof_2.6	5	-3.35662126541	-1.61209654808
Wolof_2.6	6	-3.34106326103	-1.41205382347
Wolof_2.6	7	-3.1539041996	-1.21201109886
Wolof_2.6	8	-2.91225242615	-0.83458006382
Wolof_2.6	9	-2.43382382393	-0.335328072309
Wolof_2.6	10	-0.87890291214	0.926479995251
Slovak_2.6	0	-0.415142297745	-0.902750492096
Slovak_2.6	1	-1.86060535908	-1.7652258873
Slovak_2.6	2	-2.61309742928	-2.10342407227
Slovak_2.6	3	-3.08074522018	-2.30325579643
Slovak_2.6	4	-3.33357071877	-2.31279826164
Slovak_2.6	5	-3.40075397491	-2.31223678589
Slovak_2.6	6	-3.27735877037	-2.11240530014
Slovak_2.6	7	-3.00817370415	-1.89657592773
Slovak_2.6	8	-2.55085325241	-1.49691271782
Slovak_2.6	9	-1.81126987934	-0.893488645554
Slovak_2.6	10	0.415142297745	0.902750492096
Danish_2.6	0	0.356233537197	-1.24799120426
Danish_2.6	1	-1.92974638939	-2.28090262413
Danish_2.6	2	-3.2611489296	-2.73373699188
Danish_2.6	3	-4.16846513748	-2.95564126968
Danish_2.6	4	-4.77945613861	-3.08002209663
Danish_2.6	5	-5.15516042709	-3.08002209663
Danish_2.6	6	-5.32892227173	-2.98007702827
Danish_2.6	7	-5.2717795372	-2.78018712997
Danish_2.6	8	-4.97085237503	-2.44050621986
Danish_2.6	9	-4.14088487625	-1.77479362488
Danish_2.6	10	-0.356233537197	1.24799120426
Thai_2.6	0	2.07733726501	-0.479950636625
Thai_2.6	1	-0.309469401836	-1.40777301788
Thai_2.6	2	-1.82529580593	-1.83466994762
Thai_2.6	3	-2.90279436111	-2.06662559509
Thai_2.6	4	-3.66693711281	-2.26650214195
Thai_2.6	5	-4.17743635178	-2.30968546867
Thai_2.6	6	-4.48301935196	-2.30968546867
Thai_2.6	7	-4.58775806427	-2.22085142136
Thai_2.6	8	-4.47820615768	-2.00493526459
Thai_2.6	9	-4.04703569412	-1.47933375835
Thai_2.6	10	-2.07733726501	0.479950636625
Erzya_2.6	0	0.582529723644	0.0704607069492
Erzya_2.6	1	-0.961218297482	-0.949864506721
Erzya_2.6	2	-1.74786067009	-1.39295387268
Erzya_2.6	3	-2.23575162888	-1.65176153183
Erzya_2.6	4	-2.52258062363	-1.85230350494
Erzya_2.6	5	-2.68448781967	-1.86720871925
Erzya_2.6	6	-2.69099116325	-1.85636854172
Erzya_2.6	7	-2.52528858185	-1.6558265686
Erzya_2.6	8	-2.28154683113	-1.43631434441
Erzya_2.6	9	-1.81533265114	-1.03523039818
Erzya_2.6	10	-0.582529723644	-0.0704607069492
Hungarian_2.6	0	0.136731982231	-0.514896869659
Hungarian_2.6	1	-2.70721554756	-2.47822761536
Hungarian_2.6	2	-4.28093147278	-3.28036665916
Hungarian_2.6	3	-5.29908847809	-3.71352171898
Hungarian_2.6	4	-5.91247224808	-3.88922834396
Hungarian_2.6	5	-6.16447210312	-3.88922834396
Hungarian_2.6	6	-6.05852270126	-3.68983960152
Hungarian_2.6	7	-5.663834095	-3.35523295403
Hungarian_2.6	8	-4.91493988037	-2.81970977783
Hungarian_2.6	9	-3.66021442413	-1.99694418907
Hungarian_2.6	10	-0.136731982231	0.514896869659
Arabic_2.6	0	0.229951784015	-0.18733753264
Arabic_2.6	1	-0.677519381046	-0.3717854321
Arabic_2.6	2	-0.677519381046	-0.3717854321
Arabic_2.6	3	-0.677519381046	-0.3717854321
Arabic_2.6	4	-0.677519381046	-0.3717854321
Arabic_2.6	5	-0.677519381046	-0.3717854321
Arabic_2.6	6	-0.677519381046	-0.3717854321
Arabic_2.6	7	-0.677519381046	-0.3717854321
Arabic_2.6	8	-0.677519381046	-0.3717854321
Arabic_2.6	9	-0.677519381046	-0.3717854321
Arabic_2.6	10	-0.229951784015	0.18733753264
Swedish_2.6	0	1.84774374962	-0.0489260144532
Swedish_2.6	1	-0.474371701479	-1.1435958147
Swedish_2.6	2	-1.78103590012	-1.63206040859
Swedish_2.6	3	-2.70717430115	-1.93561768532
Swedish_2.6	4	-3.36354541779	-2.13564038277
Swedish_2.6	5	-3.80642771721	-2.19360160828
Swedish_2.6	6	-4.05797624588	-2.19360160828
Swedish_2.6	7	-4.13086557388	-2.09052157402
Swedish_2.6	8	-4.00223779678	-1.89049887657
Swedish_2.6	9	-3.62430167198	-1.49011254311
Swedish_2.6	10	-1.84774374962	0.0489260144532
Scottish_Gaelic_2.6	0	2.63192677498	-0.565625846386
Scottish_Gaelic_2.6	1	-0.394352138042	-1.58082342148
Scottish_Gaelic_2.6	2	-2.10796880722	-2.0610666275
Scottish_Gaelic_2.6	3	-3.3392355442	-2.35893893242
Scottish_Gaelic_2.6	4	-4.23303890228	-2.55899429321
Scottish_Gaelic_2.6	5	-4.84723758698	-2.73252272606
Scottish_Gaelic_2.6	6	-5.24050998688	-2.73252272606
Scottish_Gaelic_2.6	7	-5.41728115082	-2.73252272606
Scottish_Gaelic_2.6	8	-5.36356830597	-2.5683889389
Scottish_Gaelic_2.6	9	-5.13054323196	-2.29483294487
Scottish_Gaelic_2.6	10	-2.63192677498	0.565625846386
Amharic_2.6	0	-0.996621727943	-0.196721315384
Amharic_2.6	1	-2.15401935577	-1.09289622307
Amharic_2.6	2	-2.39935016632	-1.33606553078
Amharic_2.6	3	-2.43063116074	-1.44125688076
Amharic_2.6	4	-2.35468244553	-1.44125688076
Amharic_2.6	5	-2.15388321877	-1.44125688076
Amharic_2.6	6	-1.84462404251	-1.29781424999
Amharic_2.6	7	-1.42499411106	-1.09836065769
Amharic_2.6	8	-0.864257991314	-0.851092875004
Amharic_2.6	9	-0.132227286696	-0.45218577981
Amharic_2.6	10	0.996621727943	0.196721315384
Indonesian_2.6	0	2.19887495041	-0.342217981815
Indonesian_2.6	1	-0.410430014133	-1.41408848763
Indonesian_2.6	2	-1.79605913162	-1.80080914497
Indonesian_2.6	3	-2.77932786942	-2.00095200539
Indonesian_2.6	4	-3.47801947594	-2.13136601448
Indonesian_2.6	5	-3.96262097359	-2.13136601448
Indonesian_2.6	6	-4.23151445389	-2.13136601448
Indonesian_2.6	7	-4.33052778244	-1.95787715912
Indonesian_2.6	8	-4.20859909058	-1.74131369591
Indonesian_2.6	9	-3.84892463684	-1.2829605341
Indonesian_2.6	10	-2.19887495041	0.342217981815
Breton_2.6	0	0.329582989216	-0.0914076790214
Breton_2.6	1	-1.76490569115	-1.49177336693
Breton_2.6	2	-2.98416209221	-2.30712985992
Breton_2.6	3	-3.75812578201	-2.8336379528
Breton_2.6	4	-4.23485898972	-3.10054850578
Breton_2.6	5	-4.4644536972	-3.18829989433
Breton_2.6	6	-4.43008708954	-3.08226680756
Breton_2.6	7	-4.21913957596	-2.88482642174
Breton_2.6	8	-3.77603960037	-2.48994517326
Breton_2.6	9	-2.90592503548	-1.79890310764
Breton_2.6	10	-0.329582989216	0.0914076790214
Catalan_2.6	0	1.24706339836	-1.42280626297
Catalan_2.6	1	-2.61374950409	-3.16448545456
Catalan_2.6	2	-4.92187738419	-3.92734503746
Catalan_2.6	3	-6.54957199097	-4.39520978928
Catalan_2.6	4	-7.67374372482	-4.62086677551
Catalan_2.6	5	-8.38368701935	-4.65950918198
Catalan_2.6	6	-8.74406242371	-4.5927233696
Catalan_2.6	7	-8.77711772919	-4.37078475952
Catalan_2.6	8	-8.38939857483	-3.91677308083
Catalan_2.6	9	-7.14571809769	-2.90740394592
Catalan_2.6	10	-1.24706339836	1.42280626297
Norwegian_2.6	0	1.29789042473	-0.579196929932
Norwegian_2.6	1	-0.858786523342	-1.52418851852
Norwegian_2.6	2	-2.08685541153	-1.92619121075
Norwegian_2.6	3	-2.94275283813	-2.12619781494
Norwegian_2.6	4	-3.53404283524	-2.25060510635
Norwegian_2.6	5	-3.90634584427	-2.25060510635
Norwegian_2.6	6	-4.08968639374	-2.22557115555
Norwegian_2.6	7	-4.09776926041	-2.02556443214
Norwegian_2.6	8	-3.91293382645	-1.77857351303
Norwegian_2.6	9	-3.45128440857	-1.30640935898
Norwegian_2.6	10	-1.29789042473	0.579196929932
Dutch_2.6	0	-0.293253719807	-1.14898574352
Dutch_2.6	1	-2.77422499657	-2.49373960495
Dutch_2.6	2	-4.14857149124	-3.14151215553
Dutch_2.6	3	-5.07390737534	-3.50198960304
Dutch_2.6	4	-5.66926860809	-3.70202851295
Dutch_2.6	5	-5.96451044083	-3.70144629478
Dutch_2.6	6	-5.91122102737	-3.49791312218
Dutch_2.6	7	-5.49669456482	-3.09608840942
Dutch_2.6	8	-4.7263250351	-2.48422789574
Dutch_2.6	9	-3.4067056179	-1.54692804813
Dutch_2.6	10	0.293253719807	1.14898574352
Romanian_2.6	0	0.119202263653	-1.59747314453
Romanian_2.6	1	-2.1269493103	-2.48821163177
Romanian_2.6	2	-3.32336378098	-2.79913234711
Romanian_2.6	3	-4.10588121414	-2.97994327545
Romanian_2.6	4	-4.59431695938	-2.97994327545
Romanian_2.6	5	-4.83774423599	-2.93922948837
Romanian_2.6	6	-4.87718820572	-2.73926210403
Romanian_2.6	7	-4.69726276398	-2.43625497818
Romanian_2.6	8	-4.25771331787	-1.9707198143
Romanian_2.6	9	-3.411652565	-1.20687115192
Romanian_2.6	10	-0.119202263653	1.59747314453
Kurmanji_2.6	0	-1.7003159523	-1.70230865479
Kurmanji_2.6	1	-3.35750126839	-2.57958698273
Kurmanji_2.6	2	-4.08744049072	-2.85176181793
Kurmanji_2.6	3	-4.41693353653	-2.95139741898
Kurmanji_2.6	4	-4.44268989563	-2.86634254456
Kurmanji_2.6	5	-4.16835546494	-2.63547992706
Kurmanji_2.6	6	-3.61968684196	-2.23693799973
Kurmanji_2.6	7	-2.82486963272	-1.68772780895
Kurmanji_2.6	8	-1.82885718346	-1.01458084583
Kurmanji_2.6	9	-0.53153860569	-0.0935601443052
Kurmanji_2.6	10	1.7003159523	1.70230865479
Latvian_2.6	0	-0.0223221927881	-0.931875348091
Latvian_2.6	1	-2.17631006241	-2.07625293732
Latvian_2.6	2	-3.31248211861	-2.47856855392
Latvian_2.6	3	-4.04587459564	-2.6785569191
Latvian_2.6	4	-4.49728727341	-2.75013160706
Latvian_2.6	5	-4.71998882294	-2.75013160706
Latvian_2.6	6	-4.73189496994	-2.60452604294
Latvian_2.6	7	-4.52395153046	-2.40453767776
Latvian_2.6	8	-4.04930067062	-2.01227998734
Latvian_2.6	9	-3.17719364166	-1.39477229118
Latvian_2.6	10	0.0223221927881	0.931875348091
Ancient_Greek_2.6	0	-0.868640720844	-0.918428778648
Ancient_Greek_2.6	1	-3.06525158882	-2.5164847374
Ancient_Greek_2.6	2	-3.99541807175	-3.06256580353
Ancient_Greek_2.6	3	-4.50684738159	-3.30854892731
Ancient_Greek_2.6	4	-4.72703552246	-3.36237359047
Ancient_Greek_2.6	5	-4.72181940079	-3.26879692078
Ancient_Greek_2.6	6	-4.50191640854	-3.06880426407
Ancient_Greek_2.6	7	-4.04851579666	-2.68064260483
Ancient_Greek_2.6	8	-3.34234857559	-2.1460955143
Ancient_Greek_2.6	9	-2.21193385124	-1.36005222797
Ancient_Greek_2.6	10	0.868640720844	0.918428778648
Portuguese_2.6	0	2.19929122925	-0.540845990181
Portuguese_2.6	1	-1.35386097431	-2.33217692375
Portuguese_2.6	2	-3.41399312019	-3.07091164589
Portuguese_2.6	3	-4.88628101349	-3.57210540771
Portuguese_2.6	4	-5.93707227707	-3.82397055626
Portuguese_2.6	5	-6.64654922485	-3.97191143036
Portuguese_2.6	6	-7.06627750397	-3.97191143036
Portuguese_2.6	7	-7.2171087265	-3.86776328087
Portuguese_2.6	8	-7.01926708221	-3.60090279579
Portuguese_2.6	9	-6.17337942123	-2.91543579102
Portuguese_2.6	10	-2.19929122925	0.540845990181
Welsh_2.6	0	1.86235284805	-0.980709373951
Welsh_2.6	1	-0.796622216702	-1.95146238804
Welsh_2.6	2	-2.50024795532	-2.36216545105
Welsh_2.6	3	-3.68880295753	-2.56253886223
Welsh_2.6	4	-4.45599460602	-2.76166772842
Welsh_2.6	5	-4.96919822693	-2.77286863327
Welsh_2.6	6	-5.3078083992	-2.77286863327
Welsh_2.6	7	-5.46970748901	-2.65463590622
Welsh_2.6	8	-5.36865997314	-2.39825773239
Welsh_2.6	9	-4.82708454132	-1.77722465992
Welsh_2.6	10	-1.86235284805	0.980709373951
Turkish_2.6	0	-1.04734969139	-0.0366666652262
Turkish_2.6	1	-2.90613341331	-1.92696964741
Turkish_2.6	2	-3.43677735329	-2.43545460701
Turkish_2.6	3	-3.64921116829	-2.63545465469
Turkish_2.6	4	-3.6707239151	-2.68727278709
Turkish_2.6	5	-3.53179860115	-2.66969704628
Turkish_2.6	6	-3.27185511589	-2.4696969986
Turkish_2.6	7	-2.82620239258	-2.25333333015
Turkish_2.6	8	-2.16399550438	-1.853333354
Turkish_2.6	9	-1.11894893646	-1.29181814194
Turkish_2.6	10	1.04734969139	0.0366666652262
Armenian_2.6	0	1.38133656979	-0.0184237454087
Armenian_2.6	1	-1.86357998848	-1.90105760098
Armenian_2.6	2	-3.44690871239	-2.60798358917
Armenian_2.6	3	-4.44442224503	-3.03104734421
Armenian_2.6	4	-5.08407115936	-3.25554418564
Armenian_2.6	5	-5.4412484169	-3.34083938599
Armenian_2.6	6	-5.55983257294	-3.32992148399
Armenian_2.6	7	-5.44097661972	-3.12998986244
Armenian_2.6	8	-5.08256816864	-2.78198575974
Armenian_2.6	9	-4.35217666626	-2.2094848156
Armenian_2.6	10	-1.38133656979	0.0184237454087
Estonian_2.6	0	0.947463870049	-0.148377940059
Estonian_2.6	1	-1.34035146236	-1.60528278351
Estonian_2.6	2	-2.53839373589	-2.22942733765
Estonian_2.6	3	-3.36429262161	-2.62581110001
Estonian_2.6	4	-3.93367409706	-2.82584643364
Estonian_2.6	5	-4.28838729858	-2.93759965897
Estonian_2.6	6	-4.43495035172	-2.93759965897
Estonian_2.6	7	-4.33978176117	-2.758695364
Estonian_2.6	8	-4.01635885239	-2.42896652222
Estonian_2.6	9	-3.28894209862	-1.79092359543
Estonian_2.6	10	-0.947463870049	0.148377940059
