CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
obj	-4.39382	NOUN	1.41883	3700626	VERB	Japanese_2.6	Japanese
nsubj	5.25166	NOUN	1.62041	7176922	VERB	Dutch_2.6	Dutch
obj	-3.37917	NOUN	1.1563	7176922	VERB	Dutch_2.6	Dutch
nsubj	-4.29736	NOUN	0.53959	9311941	VERB	Russian_2.6	Russian
obj	4.04943	NOUN	0.27744	9311941	VERB	Russian_2.6	Russian
nsubj	5.30077	NOUN	1.10554	6690587	VERB	German_2.6	German
obj	-4.73027	NOUN	2.31254	6690587	VERB	German_2.6	German
nsubj	-0.05944	NOUN	-0.03229	4316644	VERB	Wolof_2.6	Wolof
obj	0.10059	NOUN	0.39851	4316644	VERB	Wolof_2.6	Wolof
nsubj	-0.26335	NOUN	-1.03554	9217774	VERB	Faroese_2.6	Faroese
obj	-0.12255	NOUN	0.45622	9217774	VERB	Faroese_2.6	Faroese
nsubj	5.18317	NOUN	-1.52355	4242322	VERB	Sanskrit_2.6	Sanskrit
obj	4.50079	NOUN	0.16941	4242322	VERB	Sanskrit_2.6	Sanskrit
nsubj	4.81226	NOUN	1.64735	9369277	VERB	Buryat_2.6	Buryat
obj	-5.20176	NOUN	1.46865	9369277	VERB	Buryat_2.6	Buryat
nsubj	0.569	NOUN	0.25182	6239683	VERB	Catalan_2.6	Catalan
obj	0.16969	NOUN	1.93653	6239683	VERB	Catalan_2.6	Catalan
nsubj	4.81206	NOUN	-0.65702	3550349	VERB	Basque_2.6	Basque
obj	5.25161	NOUN	2.23067	3550349	VERB	Basque_2.6	Basque
nsubj	-0.09275	NOUN	0.30841	3980224	VERB	Galician_2.6	Galician
obj	-1.85789	NOUN	1.77363	3980224	VERB	Galician_2.6	Galician
nsubj	3.41333	NOUN	-0.71202	2621557	VERB	Arabic_2.6	Arabic
obj	-5.15864	NOUN	1.28762	2621557	VERB	Arabic_2.6	Arabic
nsubj	-0.19535	NOUN	0.19695	4423754	VERB	Estonian_2.6	Estonian
obj	-0.71146	NOUN	0.47345	4423754	VERB	Estonian_2.6	Estonian
nsubj	5.63794	NOUN	-1.42732	8286443	VERB	North_Sami_2.6	North_Sami
obj	5.13141	NOUN	2.09861	8286443	VERB	North_Sami_2.6	North_Sami
nsubj	-0.19697	NOUN	0.26897	3817821	VERB	Hindi_2.6	Hindi
obj	0.17694	NOUN	1.19303	3817821	VERB	Hindi_2.6	Hindi
nsubj	4.92413	NOUN	0.58213	5081378	VERB	Thai_2.6	Thai
obj	-5.84348	NOUN	-0.82055	5081378	VERB	Thai_2.6	Thai
nsubj	-2.37334	NOUN	-0.83866	4908019	VERB	Old_Russian_2.6	Old_Russian
obj	-4.27726	NOUN	0.43654	4908019	VERB	Old_Russian_2.6	Old_Russian
nsubj	-3.46569	NOUN	1.59409	6608572	VERB	Italian_2.6	Italian
obj	4.27751	NOUN	1.60785	6608572	VERB	Italian_2.6	Italian
nsubj	5.47839	NOUN	1.2037	518899	VERB	Bambara_2.6	Bambara
obj	4.97923	NOUN	0.9096	518899	VERB	Bambara_2.6	Bambara
nsubj	4.06993	NOUN	0.61927	3226089	VERB	Urdu_2.6	Urdu
obj	-4.79074	NOUN	0.88294	3226089	VERB	Urdu_2.6	Urdu
nsubj	-5.00476	NOUN	-1.32487	3810156	VERB	Icelandic_2.6	Icelandic
obj	5.52512	NOUN	1.04905	3810156	VERB	Icelandic_2.6	Icelandic
nsubj	4.45341	NOUN	-0.03466	3915439	VERB	French_2.6	French
obj	4.51697	NOUN	2.54008	3915439	VERB	French_2.6	French
nsubj	-1.04803	NOUN	-0.20211	3797047	VERB	North_Sami_2.6	North_Sami
obj	0.16916	NOUN	0.76214	3797047	VERB	North_Sami_2.6	North_Sami
nsubj	-3.59443	NOUN	-0.26944	185377	VERB	Italian_2.6	Italian
obj	-4.46568	NOUN	2.50855	185377	VERB	Italian_2.6	Italian
nsubj	0.03789	NOUN	-0.03213	5212671	VERB	Latin_2.6	Latin
obj	-0.27384	NOUN	0.18289	5212671	VERB	Latin_2.6	Latin
nsubj	-3.46312	NOUN	-1.28301	3707102	VERB	Serbian_2.6	Serbian
obj	-5.37165	NOUN	0.59214	3707102	VERB	Serbian_2.6	Serbian
nsubj	-4.6238	NOUN	0.11604	3557385	VERB	French_2.6	French
obj	-4.41282	NOUN	2.50938	3557385	VERB	French_2.6	French
nsubj	4.95858	NOUN	1.17864	632858	VERB	Belarusian_2.6	Belarusian
obj	-5.37497	NOUN	0.86816	632858	VERB	Belarusian_2.6	Belarusian
nsubj	4.44329	NOUN	2.15109	7615436	VERB	Buryat_2.6	Buryat
obj	-5.49428	NOUN	0.24696	7615436	VERB	Buryat_2.6	Buryat
nsubj	0.64372	NOUN	-0.16834	554945	VERB	Russian_2.6	Russian
obj	0.64482	NOUN	0.25759	554945	VERB	Russian_2.6	Russian
nsubj	-0.0728	NOUN	-0.3428	4197895	VERB	Chinese_2.6	Chinese
obj	0.47723	NOUN	1.12815	4197895	VERB	Chinese_2.6	Chinese
nsubj	-4.14796	NOUN	1.4134	394224	VERB	Japanese_2.6	Japanese
obj	-4.4242	NOUN	3.37347	394224	VERB	Japanese_2.6	Japanese
nsubj	-4.61914	NOUN	1.79867	5441806	VERB	Hindi_2.6	Hindi
obj	-5.23253	NOUN	3.50678	5441806	VERB	Hindi_2.6	Hindi
nsubj	-5.33468	NOUN	0.58458	3189822	VERB	North_Sami_2.6	North_Sami
obj	5.15339	NOUN	-0.07829	3189822	VERB	North_Sami_2.6	North_Sami
nsubj	0.09578	NOUN	-0.15941	3976745	VERB	Romanian_2.6	Romanian
obj	0.29441	NOUN	0.53542	3976745	VERB	Romanian_2.6	Romanian
nsubj	-5.22328	NOUN	-0.27327	5366467	VERB	Erzya_2.6	Erzya
obj	-3.38507	NOUN	1.74429	5366467	VERB	Erzya_2.6	Erzya
nsubj	4.03804	NOUN	-0.36914	444704	VERB	Latvian_2.6	Latvian
obj	-3.76351	NOUN	1.1927	444704	VERB	Latvian_2.6	Latvian
nsubj	-3.27544	NOUN	-1.21013	6629748	VERB	Belarusian_2.6	Belarusian
obj	-4.93204	NOUN	1.35758	6629748	VERB	Belarusian_2.6	Belarusian
nsubj	0.18987	NOUN	-0.69439	6331804	VERB	Chinese_2.6	Chinese
obj	-0.02653	NOUN	1.22444	6331804	VERB	Chinese_2.6	Chinese
nsubj	-0.1234	NOUN	-0.04745	3748481	VERB	Croatian_2.6	Croatian
obj	0.02235	NOUN	0.9663	3748481	VERB	Croatian_2.6	Croatian
nsubj	-0.04978	NOUN	0.21654	211185	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	-0.02788	NOUN	0.211	211185	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	-4.06691	NOUN	0.46713	2764062	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	-4.57317	NOUN	1.54784	2764062	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	4.17516	NOUN	1.06425	2362011	VERB	Urdu_2.6	Urdu
obj	-4.12145	NOUN	0.51386	2362011	VERB	Urdu_2.6	Urdu
nsubj	2.41697	NOUN	0.83973	4348759	VERB	Cantonese_2.6	Cantonese
obj	-5.46678	NOUN	0.73634	4348759	VERB	Cantonese_2.6	Cantonese
nsubj	4.38503	NOUN	-0.7862	9240898	VERB	Irish_2.6	Irish
obj	4.28979	NOUN	-0.14109	9240898	VERB	Irish_2.6	Irish
nsubj	-5.28916	NOUN	-0.30424	6527927	VERB	Czech_2.6	Czech
obj	-4.46225	NOUN	2.27057	6527927	VERB	Czech_2.6	Czech
nsubj	-0.8541	NOUN	0.10534	8421984	VERB	Upper_Sorbian_2.6	Upper_Sorbian
obj	-0.02567	NOUN	1.17969	8421984	VERB	Upper_Sorbian_2.6	Upper_Sorbian
nsubj	0.31831	NOUN	-0.13178	8798825	VERB	Lithuanian_2.6	Lithuanian
obj	-0.03386	NOUN	0.59537	8798825	VERB	Lithuanian_2.6	Lithuanian
nsubj	-4.66767	NOUN	0.58209	6056187	VERB	Latvian_2.6	Latvian
obj	4.04086	NOUN	1.63243	6056187	VERB	Latvian_2.6	Latvian
nsubj	4.06914	NOUN	0.65613	7560872	VERB	Russian_2.6	Russian
obj	-4.79165	NOUN	0.33368	7560872	VERB	Russian_2.6	Russian
nsubj	3.39107	NOUN	0.0031	8412209	VERB	Kurmanji_2.6	Kurmanji
obj	4.58604	NOUN	-0.09042	8412209	VERB	Kurmanji_2.6	Kurmanji
nsubj	-0.15839	NOUN	0.10054	4949002	VERB	Estonian_2.6	Estonian
obj	-0.0086	NOUN	0.4975	4949002	VERB	Estonian_2.6	Estonian
nsubj	-0.25266	NOUN	-0.47501	2136991	VERB	Latvian_2.6	Latvian
obj	-0.41814	NOUN	0.31683	2136991	VERB	Latvian_2.6	Latvian
nsubj	0.00319	NOUN	-0.30171	40674	VERB	Finnish_2.6	Finnish
obj	0.27387	NOUN	0.68138	40674	VERB	Finnish_2.6	Finnish
nsubj	-0.12982	NOUN	0.01385	6121553	VERB	Croatian_2.6	Croatian
obj	-0.48923	NOUN	0.57374	6121553	VERB	Croatian_2.6	Croatian
nsubj	-3.41078	NOUN	0.56272	5617785	VERB	Tamil_2.6	Tamil
obj	4.39039	NOUN	-0.03001	5617785	VERB	Tamil_2.6	Tamil
nsubj	3.60408	NOUN	-0.84517	5078626	VERB	Gothic_2.6	Gothic
obj	4.38637	NOUN	-0.37135	5078626	VERB	Gothic_2.6	Gothic
nsubj	4.51225	NOUN	1.19815	8021408	VERB	Spanish_2.6	Spanish
obj	-5.68297	NOUN	1.62281	8021408	VERB	Spanish_2.6	Spanish
nsubj	-3.61554	NOUN	1.00623	4397509	VERB	Estonian_2.6	Estonian
obj	-4.76211	NOUN	0.28886	4397509	VERB	Estonian_2.6	Estonian
nsubj	4.52559	NOUN	0.33182	463550	VERB	Slovak_2.6	Slovak
obj	5.0625	NOUN	2.13758	463550	VERB	Slovak_2.6	Slovak
nsubj	4.41855	NOUN	0.09395	3475958	VERB	Irish_2.6	Irish
obj	1.18897	NOUN	-0.79601	3475958	VERB	Irish_2.6	Irish
nsubj	-4.65503	NOUN	-0.56608	1507880	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
obj	2.52933	NOUN	-1.01858	1507880	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
nsubj	-0.02267	NOUN	0.6424	1496552	VERB	German_2.6	German
obj	-0.69531	NOUN	1.8728	1496552	VERB	German_2.6	German
nsubj	0.08593	NOUN	0.05514	3079496	VERB	Catalan_2.6	Catalan
obj	-1.11096	NOUN	1.6872	3079496	VERB	Catalan_2.6	Catalan
nsubj	0.29781	NOUN	0.88783	3060967	VERB	Kazakh_2.6	Kazakh
obj	-0.32841	NOUN	-0.14651	3060967	VERB	Kazakh_2.6	Kazakh
nsubj	0.24551	NOUN	-0.34681	5564382	VERB	Portuguese_2.6	Portuguese
obj	-0.40386	NOUN	1.06532	5564382	VERB	Portuguese_2.6	Portuguese
nsubj	4.94829	NOUN	0.75086	5797611	VERB	Slovenian_2.6	Slovenian
obj	4.83751	NOUN	2.43027	5797611	VERB	Slovenian_2.6	Slovenian
nsubj	4.86482	NOUN	1.83622	7720547	VERB	Thai_2.6	Thai
obj	-5.14224	NOUN	-0.59373	7720547	VERB	Thai_2.6	Thai
nsubj	4.09821	NOUN	0.88938	5123984	VERB	Slovenian_2.6	Slovenian
obj	-4.65883	NOUN	0.78844	5123984	VERB	Slovenian_2.6	Slovenian
nsubj	0.03622	NOUN	0.13104	7837560	VERB	Belarusian_2.6	Belarusian
obj	1.59375	NOUN	1.40079	7837560	VERB	Belarusian_2.6	Belarusian
nsubj	-3.63424	NOUN	1.41278	9245163	VERB	Italian_2.6	Italian
obj	4.61154	NOUN	1.72419	9245163	VERB	Italian_2.6	Italian
nsubj	5.04607	NOUN	-0.87666	1175430	VERB	Icelandic_2.6	Icelandic
obj	-5.28876	NOUN	0.34687	1175430	VERB	Icelandic_2.6	Icelandic
nsubj	0.04462	NOUN	-0.73227	1742969	VERB	Irish_2.6	Irish
obj	-0.29372	NOUN	0.11136	1742969	VERB	Irish_2.6	Irish
nsubj	-4.01756	NOUN	0.41109	793987	VERB	Hebrew_2.6	Hebrew
obj	3.75578	NOUN	0.93975	793987	VERB	Hebrew_2.6	Hebrew
nsubj	-0.28814	NOUN	-0.58789	4873875	VERB	Portuguese_2.6	Portuguese
obj	-0.45334	NOUN	1.04721	4873875	VERB	Portuguese_2.6	Portuguese
nsubj	-5.07808	NOUN	-0.33209	5265146	VERB	Ukrainian_2.6	Ukrainian
obj	-4.65892	NOUN	2.03968	5265146	VERB	Ukrainian_2.6	Ukrainian
nsubj	-3.48115	NOUN	2.79494	5303818	VERB	Old_French_2.6	Old_French
obj	-5.1538	NOUN	1.90956	5303818	VERB	Old_French_2.6	Old_French
nsubj	-2.53974	NOUN	-0.35156	2304770	VERB	Wolof_2.6	Wolof
obj	3.44452	NOUN	1.14445	2304770	VERB	Wolof_2.6	Wolof
nsubj	0.83635	NOUN	-0.30306	8664246	VERB	Old_Russian_2.6	Old_Russian
obj	3.58516	NOUN	0.34498	8664246	VERB	Old_Russian_2.6	Old_Russian
nsubj	4.45119	NOUN	2.39393	7908829	VERB	Old_French_2.6	Old_French
obj	4.79549	NOUN	3.85493	7908829	VERB	Old_French_2.6	Old_French
nsubj	4.10994	NOUN	-0.23891	1683118	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
obj	-3.22626	NOUN	0.21617	1683118	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
nsubj	0.05818	NOUN	0.06969	6150141	VERB	Catalan_2.6	Catalan
obj	0.22321	NOUN	1.88948	6150141	VERB	Catalan_2.6	Catalan
nsubj	-4.49841	NOUN	-0.16884	1156326	VERB	Estonian_2.6	Estonian
obj	-4.66782	NOUN	1.53415	1156326	VERB	Estonian_2.6	Estonian
nsubj	4.72879	NOUN	-0.17738	3280455	VERB	Swedish_2.6	Swedish
obj	-4.08106	NOUN	0.23087	3280455	VERB	Swedish_2.6	Swedish
nsubj	4.24795	NOUN	1.80724	2807085	VERB	Galician_2.6	Galician
obj	-6.17768	NOUN	1.06145	2807085	VERB	Galician_2.6	Galician
nsubj	4.57466	NOUN	0.2829	4697493	VERB	Estonian_2.6	Estonian
obj	5.10037	NOUN	0.27523	4697493	VERB	Estonian_2.6	Estonian
nsubj	-0.02367	NOUN	0.25198	3708245	VERB	Gothic_2.6	Gothic
obj	0.05415	NOUN	0.13751	3708245	VERB	Gothic_2.6	Gothic
nsubj	0.30447	NOUN	0.32305	5014999	VERB	Hindi_2.6	Hindi
obj	0.27942	NOUN	1.25272	5014999	VERB	Hindi_2.6	Hindi
nsubj	-3.77713	NOUN	0.30037	1832951	VERB	Coptic_2.6	Coptic
obj	3.77801	NOUN	0.14637	1832951	VERB	Coptic_2.6	Coptic
nsubj	-3.96109	NOUN	1.12641	8542980	VERB	Lithuanian_2.6	Lithuanian
obj	5.53245	NOUN	0.44494	8542980	VERB	Lithuanian_2.6	Lithuanian
nsubj	0.21582	NOUN	-0.34771	6662560	VERB	Portuguese_2.6	Portuguese
obj	-0.4927	NOUN	1.11611	6662560	VERB	Portuguese_2.6	Portuguese
nsubj	0.12112	NOUN	0.49188	9489360	VERB	Italian_2.6	Italian
obj	-0.13514	NOUN	1.11409	9489360	VERB	Italian_2.6	Italian
nsubj	-0.52499	NOUN	0.55931	2235738	VERB	Basque_2.6	Basque
obj	0.60015	NOUN	0.63257	2235738	VERB	Basque_2.6	Basque
nsubj	-5.57433	NOUN	1.2111	9858316	VERB	Bambara_2.6	Bambara
obj	-5.11012	NOUN	-0.31662	9858316	VERB	Bambara_2.6	Bambara
nsubj	-4.85462	NOUN	-3.21746	229309	VERB	Vietnamese_2.6	Vietnamese
obj	-5.33234	NOUN	1.43884	229309	VERB	Vietnamese_2.6	Vietnamese
nsubj	-2.01761	NOUN	1.75996	5307139	VERB	Hindi_2.6	Hindi
obj	4.45648	NOUN	1.47039	5307139	VERB	Hindi_2.6	Hindi
nsubj	-0.32639	NOUN	-0.15638	2660499	VERB	Lithuanian_2.6	Lithuanian
obj	-0.33857	NOUN	0.5991	2660499	VERB	Lithuanian_2.6	Lithuanian
nsubj	5.68096	NOUN	-1.00846	7180229	VERB	Upper_Sorbian_2.6	Upper_Sorbian
obj	4.57013	NOUN	2.56393	7180229	VERB	Upper_Sorbian_2.6	Upper_Sorbian
nsubj	4.41806	NOUN	0.30893	7856557	VERB	Chinese_2.6	Chinese
obj	-5.19841	NOUN	1.23427	7856557	VERB	Chinese_2.6	Chinese
nsubj	-0.12291	NOUN	-0.33503	9218283	VERB	Kurmanji_2.6	Kurmanji
obj	-0.10599	NOUN	-0.02595	9218283	VERB	Kurmanji_2.6	Kurmanji
nsubj	-2.78604	NOUN	0.63404	8171894	VERB	Amharic_2.6	Amharic
obj	5.49518	NOUN	1.31869	8171894	VERB	Amharic_2.6	Amharic
nsubj	0.42593	NOUN	0.01843	2296777	VERB	Upper_Sorbian_2.6	Upper_Sorbian
obj	-0.12312	NOUN	0.86973	2296777	VERB	Upper_Sorbian_2.6	Upper_Sorbian
nsubj	0.89568	NOUN	0.84701	7656639	VERB	Classical_Chinese_2.6	Classical_Chinese
obj	-0.92503	NOUN	-0.41497	7656639	VERB	Classical_Chinese_2.6	Classical_Chinese
nsubj	0.03282	NOUN	-0.42924	2514145	VERB	Indonesian_2.6	Indonesian
obj	-0.09164	NOUN	1.00839	2514145	VERB	Indonesian_2.6	Indonesian
nsubj	4.67844	NOUN	-1.63497	5990114	VERB	Turkish_2.6	Turkish
obj	4.24482	NOUN	0.67147	5990114	VERB	Turkish_2.6	Turkish
nsubj	-1.2103	NOUN	-0.44541	4854007	VERB	Coptic_2.6	Coptic
obj	-4.39277	NOUN	0.00166	4854007	VERB	Coptic_2.6	Coptic
nsubj	-2.42529	NOUN	0.19329	7588221	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	-3.12656	NOUN	0.41512	7588221	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	-4.7734	NOUN	-0.17546	8430142	VERB	Ukrainian_2.6	Ukrainian
obj	-5.02014	NOUN	2.32098	8430142	VERB	Ukrainian_2.6	Ukrainian
nsubj	4.61485	NOUN	1.70469	4822762	VERB	Catalan_2.6	Catalan
obj	-5.80249	NOUN	2.09925	4822762	VERB	Catalan_2.6	Catalan
nsubj	-0.48859	NOUN	1.16526	471776	VERB	Japanese_2.6	Japanese
obj	-0.39209	NOUN	0.81355	471776	VERB	Japanese_2.6	Japanese
nsubj	-2.19275	NOUN	-1.46904	825035	VERB	Welsh_2.6	Welsh
obj	-3.14188	NOUN	-0.2366	825035	VERB	Welsh_2.6	Welsh
nsubj	0.89876	NOUN	0.1667	6958690	VERB	Erzya_2.6	Erzya
obj	0.43078	NOUN	-0.05106	6958690	VERB	Erzya_2.6	Erzya
nsubj	5.44822	NOUN	0.1336	4038190	VERB	Belarusian_2.6	Belarusian
obj	5.66152	NOUN	2.94651	4038190	VERB	Belarusian_2.6	Belarusian
nsubj	-4.54154	NOUN	1.41127	7648212	VERB	Amharic_2.6	Amharic
obj	-4.15998	NOUN	2.75002	7648212	VERB	Amharic_2.6	Amharic
nsubj	1.19366	NOUN	-1.04958	2315514	VERB	Indonesian_2.6	Indonesian
obj	-5.18499	NOUN	0.45729	2315514	VERB	Indonesian_2.6	Indonesian
nsubj	4.58986	NOUN	-0.26219	6804122	VERB	Irish_2.6	Irish
obj	3.51901	NOUN	-0.89606	6804122	VERB	Irish_2.6	Irish
nsubj	5.56954	NOUN	0.70942	5969822	VERB	Uyghur_2.6	Uyghur
obj	4.68824	NOUN	2.09149	5969822	VERB	Uyghur_2.6	Uyghur
nsubj	3.91603	NOUN	1.04774	8215014	VERB	Hindi_2.6	Hindi
obj	-5.10387	NOUN	0.43118	8215014	VERB	Hindi_2.6	Hindi
nsubj	3.67271	NOUN	-0.96001	6744847	VERB	Arabic_2.6	Arabic
obj	-5.71866	NOUN	1.02932	6744847	VERB	Arabic_2.6	Arabic
nsubj	4.35269	NOUN	-0.37485	6233580	VERB	Indonesian_2.6	Indonesian
obj	-4.95333	NOUN	0.39055	6233580	VERB	Indonesian_2.6	Indonesian
nsubj	-0.09485	NOUN	-0.38958	9047111	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
obj	-0.10248	NOUN	0.03093	9047111	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
nsubj	-4.90462	NOUN	-0.36551	7467790	VERB	Icelandic_2.6	Icelandic
obj	5.33087	NOUN	0.38142	7467790	VERB	Icelandic_2.6	Icelandic
nsubj	4.35316	NOUN	-1.12874	139164	VERB	Bulgarian_2.6	Bulgarian
obj	5.69439	NOUN	2.27017	139164	VERB	Bulgarian_2.6	Bulgarian
nsubj	-0.36177	NOUN	0.41283	5127803	VERB	Galician_2.6	Galician
obj	-1.84609	NOUN	1.78344	5127803	VERB	Galician_2.6	Galician
nsubj	5.18598	NOUN	-0.35282	5202799	VERB	Belarusian_2.6	Belarusian
obj	5.93921	NOUN	3.60856	5202799	VERB	Belarusian_2.6	Belarusian
nsubj	3.28258	NOUN	-0.89464	2722869	VERB	Romanian_2.6	Romanian
obj	3.6345	NOUN	1.5953	2722869	VERB	Romanian_2.6	Romanian
nsubj	5.46708	NOUN	1.09862	3582840	VERB	Uyghur_2.6	Uyghur
obj	4.2778	NOUN	0.7352	3582840	VERB	Uyghur_2.6	Uyghur
nsubj	5.02261	NOUN	0.12418	4543699	VERB	Yoruba_2.6	Yoruba
obj	-5.26806	NOUN	0.37119	4543699	VERB	Yoruba_2.6	Yoruba
nsubj	4.38843	NOUN	0.43309	3227084	VERB	Norwegian_2.6	Norwegian
obj	-4.77245	NOUN	0.71165	3227084	VERB	Norwegian_2.6	Norwegian
nsubj	-3.7833	NOUN	0.18944	869722	VERB	Danish_2.6	Danish
obj	4.86041	NOUN	0.5101	869722	VERB	Danish_2.6	Danish
nsubj	3.41325	NOUN	-0.7175	8262905	VERB	Catalan_2.6	Catalan
obj	5.92305	NOUN	2.69096	8262905	VERB	Catalan_2.6	Catalan
nsubj	0.17203	NOUN	0.73479	8944167	VERB	Tamil_2.6	Tamil
obj	-0.05423	NOUN	0.35752	8944167	VERB	Tamil_2.6	Tamil
nsubj	3.46009	NOUN	0.44335	1593048	VERB	Urdu_2.6	Urdu
obj	-4.67163	NOUN	0.64571	1593048	VERB	Urdu_2.6	Urdu
nsubj	4.05604	NOUN	-0.12728	2751543	VERB	Sanskrit_2.6	Sanskrit
obj	4.58395	NOUN	1.15198	2751543	VERB	Sanskrit_2.6	Sanskrit
nsubj	-3.07272	NOUN	1.53358	5710552	VERB	Japanese_2.6	Japanese
obj	-4.00076	NOUN	0.8905	5710552	VERB	Japanese_2.6	Japanese
nsubj	5.00447	NOUN	0.22191	9538597	VERB	Catalan_2.6	Catalan
obj	-5.78818	NOUN	2.28447	9538597	VERB	Catalan_2.6	Catalan
nsubj	0.04542	NOUN	0.14655	6770430	VERB	North_Sami_2.6	North_Sami
obj	0.57355	NOUN	0.63861	6770430	VERB	North_Sami_2.6	North_Sami
nsubj	5.00486	NOUN	0.98241	6804713	VERB	Amharic_2.6	Amharic
obj	-4.57841	NOUN	0.64511	6804713	VERB	Amharic_2.6	Amharic
nsubj	3.35843	NOUN	-1.0527	1313285	VERB	Bambara_2.6	Bambara
obj	5.34821	NOUN	-1.19675	1313285	VERB	Bambara_2.6	Bambara
nsubj	-0.08758	NOUN	0.2948	4262751	VERB	Cantonese_2.6	Cantonese
obj	0.12814	NOUN	0.72459	4262751	VERB	Cantonese_2.6	Cantonese
nsubj	0.27524	NOUN	-0.12272	3872442	VERB	North_Sami_2.6	North_Sami
obj	0.32608	NOUN	0.84744	3872442	VERB	North_Sami_2.6	North_Sami
nsubj	4.61211	NOUN	-0.86604	1138472	VERB	Faroese_2.6	Faroese
obj	-3.18336	NOUN	-0.19541	1138472	VERB	Faroese_2.6	Faroese
nsubj	3.10163	NOUN	-0.21925	8530779	VERB	Gothic_2.6	Gothic
obj	4.26267	NOUN	0.17102	8530779	VERB	Gothic_2.6	Gothic
nsubj	-4.75544	NOUN	-0.30846	5103282	VERB	Slovenian_2.6	Slovenian
obj	-4.74939	NOUN	2.25572	5103282	VERB	Slovenian_2.6	Slovenian
nsubj	-4.86487	NOUN	-0.74229	4843784	VERB	Czech_2.6	Czech
obj	-4.7128	NOUN	1.86992	4843784	VERB	Czech_2.6	Czech
nsubj	-5.40684	NOUN	0.09716	3283028	VERB	Hebrew_2.6	Hebrew
obj	4.671	NOUN	0.68449	3283028	VERB	Hebrew_2.6	Hebrew
nsubj	4.64244	NOUN	1.13444	7149759	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	4.50978	NOUN	3.18395	7149759	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	0.59748	NOUN	0.37629	5763089	VERB	Dutch_2.6	Dutch
obj	-0.41579	NOUN	1.09151	5763089	VERB	Dutch_2.6	Dutch
nsubj	3.67151	NOUN	0.86905	7200791	VERB	Galician_2.6	Galician
obj	-5.69002	NOUN	2.30241	7200791	VERB	Galician_2.6	Galician
nsubj	-4.14439	NOUN	0.65914	8619237	VERB	Spanish_2.6	Spanish
obj	5.32459	NOUN	1.70676	8619237	VERB	Spanish_2.6	Spanish
nsubj	-4.14696	NOUN	0.44384	7007483	VERB	Old_Russian_2.6	Old_Russian
obj	-4.59949	NOUN	1.28363	7007483	VERB	Old_Russian_2.6	Old_Russian
nsubj	-3.07943	NOUN	-0.48432	4758174	VERB	Latin_2.6	Latin
obj	-3.85185	NOUN	1.58249	4758174	VERB	Latin_2.6	Latin
nsubj	-4.43005	NOUN	1.00757	6905813	VERB	Sanskrit_2.6	Sanskrit
obj	-4.02566	NOUN	2.10417	6905813	VERB	Sanskrit_2.6	Sanskrit
nsubj	-4.70446	NOUN	0.16198	8134615	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
obj	1.94576	NOUN	-0.25223	8134615	VERB	Scottish_Gaelic_2.6	Scottish_Gaelic
nsubj	-0.69687	NOUN	0.48101	4807479	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
obj	-3.53681	NOUN	-1.09236	4807479	VERB	Old_Church_Slavonic_2.6	Old_Church_Slavonic
nsubj	-4.3725	NOUN	0.09984	7208966	VERB	Afrikaans_2.6	Afrikaans
obj	5.46318	NOUN	-0.84598	7208966	VERB	Afrikaans_2.6	Afrikaans
nsubj	-2.77084	NOUN	1.17558	7365500	VERB	Amharic_2.6	Amharic
obj	5.25629	NOUN	1.13415	7365500	VERB	Amharic_2.6	Amharic
nsubj	4.74641	NOUN	0.28327	9021183	VERB	Ancient_Greek_2.6	Ancient_Greek
obj	4.59332	NOUN	2.04386	9021183	VERB	Ancient_Greek_2.6	Ancient_Greek
nsubj	-3.97842	NOUN	-0.78919	6271645	VERB	Wolof_2.6	Wolof
obj	-4.77439	NOUN	1.00509	6271645	VERB	Wolof_2.6	Wolof
nsubj	4.07199	NOUN	-0.95216	4069403	VERB	Old_Russian_2.6	Old_Russian
obj	4.97818	NOUN	1.91105	4069403	VERB	Old_Russian_2.6	Old_Russian
nsubj	-4.89384	NOUN	1.09516	398883	VERB	Hebrew_2.6	Hebrew
obj	4.99947	NOUN	0.51586	398883	VERB	Hebrew_2.6	Hebrew
nsubj	-4.58745	NOUN	0.11934	260572	VERB	Finnish_2.6	Finnish
obj	4.00277	NOUN	0.4708	260572	VERB	Finnish_2.6	Finnish
nsubj	-0.04902	NOUN	0.07915	8585853	VERB	Finnish_2.6	Finnish
