"Language" "FileName" "CoarseDependency.x" "DH_Weight.x" "DistanceWeight.x" "Language_.x" "CoarseDependency.y" "DH_Weight.y" "DistanceWeight.y" "Language_.y" "OFartherThanS" "OSSameSide" "Order" "Family"
"164" "Bulgarian_2.8" 9587230 "obj" -5.33202 1.7737 "Bulgarian" "nsubj" -4.89436 -1.02241 "Bulgarian" TRUE TRUE "VSO" "Slavic"
"165" "Bulgarian_2.8" 976479 "obj" 5.1526 1.12964 "Bulgarian" "nsubj" -4.75088 1.07792 "Bulgarian" TRUE FALSE "SVO" "Slavic"
"166" "Buryat_2.8" 1808292 "obj" -0.30367 0.33147 "Buryat" "nsubj" -0.1206 1.14112 "Buryat" FALSE TRUE "SOV" "Mongolic"
"167" "Buryat_2.8" 2871227 "obj" -4.70346 0.95903 "Buryat" "nsubj" -5.47496 4.31434 "Buryat" FALSE TRUE "SOV" "Mongolic"
"168" "Buryat_2.8" 2940559 "obj" 1.40238 0.29412 "Buryat" "nsubj" -0.2427 1.17535 "Buryat" FALSE FALSE "SVO" "Mongolic"
"169" "Buryat_2.8" 4357634 "obj" 4.96907 1.09934 "Buryat" "nsubj" 5.50712 4.72851 "Buryat" FALSE TRUE "SOV" "Mongolic"
"170" "Buryat_2.8" 4406502 "obj" -5.16986 -0.21346 "Buryat" "nsubj" -4.56288 4.59849 "Buryat" FALSE TRUE "SOV" "Mongolic"
"171" "Buryat_2.8" 4447049 "obj" -5.53461 0.738 "Buryat" "nsubj" 3.31537 2.33207 "Buryat" FALSE FALSE "SVO" "Mongolic"
"172" "Buryat_2.8" 4746823 "obj" 0.12039 0.33758 "Buryat" "nsubj" -0.10829 1.04679 "Buryat" FALSE FALSE "SVO" "Mongolic"
"173" "Buryat_2.8" 5683944 "obj" 0.39896 0.42159 "Buryat" "nsubj" -0.05903 1.22997 "Buryat" FALSE FALSE "SVO" "Mongolic"
"174" "Buryat_2.8" 6033911 "obj" 5.69562 1.23205 "Buryat" "nsubj" -3.94128 2.2672 "Buryat" FALSE FALSE "SVO" "Mongolic"
"175" "Buryat_2.8" 7447616 "obj" 3.31218 0.72049 "Buryat" "nsubj" -4.68105 3.78419 "Buryat" FALSE FALSE "SVO" "Mongolic"
"176" "Buryat_2.8" 7524397 "obj" -4.81357 0.2967 "Buryat" "nsubj" -4.5175 5.13395 "Buryat" FALSE TRUE "SOV" "Mongolic"
"177" "Buryat_2.8" 7612880 "obj" -4.93693 0.5548 "Buryat" "nsubj" 4.11028 1.57373 "Buryat" FALSE FALSE "SVO" "Mongolic"
"178" "Buryat_2.8" 7851798 "obj" -0.44611 0.57925 "Buryat" "nsubj" -0.91865 1.41776 "Buryat" FALSE TRUE "SOV" "Mongolic"
"179" "Buryat_2.8" 8984312 "obj" 4.82623 0.25708 "Buryat" "nsubj" 4.36716 2.84503 "Buryat" FALSE TRUE "SOV" "Mongolic"
"180" "Buryat_2.8" 9798483 "obj" -3.32752 0.58319 "Buryat" "nsubj" 4.91763 2.37392 "Buryat" FALSE FALSE "SVO" "Mongolic"
"181" "Cantonese_2.8" 2086845 "obj" -4.61876 2.14579 "Cantonese" "nsubj" 0.47769 0.75504 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"182" "Cantonese_2.8" 2169072 "obj" 4.60934 2.21645 "Cantonese" "nsubj" -3.44698 1.45687 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"183" "Cantonese_2.8" 2998570 "obj" 5.36894 0.96771 "Cantonese" "nsubj" -2.10414 1.1977 "Cantonese" FALSE FALSE "SVO" "Sino-Tibetan"
"184" "Cantonese_2.8" 3140208 "obj" 5.6891 1.25384 "Cantonese" "nsubj" -1.22823 1.2126 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"185" "Cantonese_2.8" 4779373 "obj" -5.0108 -0.03661 "Cantonese" "nsubj" 1.70749 1.36861 "Cantonese" FALSE FALSE "SVO" "Sino-Tibetan"
"186" "Cantonese_2.8" 4799817 "obj" 3.9107 1.48812 "Cantonese" "nsubj" -0.17416 2.29647 "Cantonese" FALSE FALSE "SVO" "Sino-Tibetan"
"187" "Cantonese_2.8" 5952211 "obj" -5.50209 1.45648 "Cantonese" "nsubj" -1.74109 0.66666 "Cantonese" TRUE TRUE "VSO" "Sino-Tibetan"
"188" "Cantonese_2.8" 6614516 "obj" 0.25864 0.75773 "Cantonese" "nsubj" -0.19082 0.33986 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"189" "Cantonese_2.8" 7060896 "obj" -4.84581 0.80989 "Cantonese" "nsubj" 2.71067 1.0763 "Cantonese" FALSE FALSE "SVO" "Sino-Tibetan"
"190" "Cantonese_2.8" 7810679 "obj" -5.17353 0.87919 "Cantonese" "nsubj" 3.06318 1.48597 "Cantonese" FALSE FALSE "SVO" "Sino-Tibetan"
"191" "Cantonese_2.8" 8054493 "obj" -0.69208 0.77895 "Cantonese" "nsubj" 0.37974 0.20396 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"192" "Cantonese_2.8" 8163992 "obj" 3.63015 2.508 "Cantonese" "nsubj" 2.8747 2.41129 "Cantonese" TRUE TRUE "VSO" "Sino-Tibetan"
"193" "Cantonese_2.8" 8992627 "obj" 1.36415 0.72856 "Cantonese" "nsubj" -0.08636 0.11932 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"194" "Cantonese_2.8" 9683509 "obj" -0.29668 0.78023 "Cantonese" "nsubj" -0.10237 0.28377 "Cantonese" TRUE TRUE "VSO" "Sino-Tibetan"
"195" "Cantonese_2.8" 9801089 "obj" -0.65592 1.06122 "Cantonese" "nsubj" 0.31554 0.26584 "Cantonese" TRUE FALSE "SVO" "Sino-Tibetan"
"196" "Catalan_2.8" 1787520 "obj" 5.8792 2.14936 "Catalan" "nsubj" -5.21617 1.23538 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"197" "Catalan_2.8" 2125269 "obj" 6.06405 2.80148 "Catalan" "nsubj" 4.64611 -0.78745 "Catalan" TRUE TRUE "VSO" "Latin_Romance"
"198" "Catalan_2.8" 2876684 "obj" -5.33744 2.2217 "Catalan" "nsubj" 5.11862 0.60862 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"199" "Catalan_2.8" 2911236 "obj" 0.45849 1.92824 "Catalan" "nsubj" 0.30898 0.15441 "Catalan" TRUE TRUE "VSO" "Latin_Romance"
"200" "Catalan_2.8" 2962945 "obj" -0.19192 1.92023 "Catalan" "nsubj" -0.31827 0.19277 "Catalan" TRUE TRUE "VSO" "Latin_Romance"
"201" "Catalan_2.8" 5683323 "obj" 5.9258 2.71048 "Catalan" "nsubj" -4.69516 1.18056 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"202" "Catalan_2.8" 5779685 "obj" 5.68327 1.65609 "Catalan" "nsubj" -4.67196 1.71707 "Catalan" FALSE FALSE "SVO" "Latin_Romance"
"203" "Catalan_2.8" 5801285 "obj" -6.10306 1.89212 "Catalan" "nsubj" 3.68752 1.69328 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"204" "Catalan_2.8" 5831922 "obj" -0.59018 1.70683 "Catalan" "nsubj" 0.02545 0.07677 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"205" "Catalan_2.8" 6477685 "obj" -0.73643 1.9945 "Catalan" "nsubj" -0.21377 0.2586 "Catalan" TRUE TRUE "VSO" "Latin_Romance"
"206" "Catalan_2.8" 6650092 "obj" 5.99557 2.7281 "Catalan" "nsubj" -4.68446 1.1583 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"207" "Catalan_2.8" 8175785 "obj" -5.54543 3.01634 "Catalan" "nsubj" -3.54966 -0.80964 "Catalan" TRUE TRUE "VSO" "Latin_Romance"
"208" "Catalan_2.8" 8607619 "obj" 5.64155 2.36411 "Catalan" "nsubj" 4.9648 0.00406 "Catalan" TRUE TRUE "VSO" "Latin_Romance"
"209" "Catalan_2.8" 8644339 "obj" 0.58848 1.83715 "Catalan" "nsubj" -0.64632 0.05139 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"210" "Catalan_2.8" 9316454 "obj" 5.93861 2.38584 "Catalan" "nsubj" -3.95164 0.57292 "Catalan" TRUE FALSE "SVO" "Latin_Romance"
"211" "Chinese_2.8" 1210534 "obj" -5.40558 0.37438 "Chinese" "nsubj" 4.57482 -0.37971 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"212" "Chinese_2.8" 1994320 "obj" 5.31533 0.14747 "Chinese" "nsubj" -3.80034 -0.20045 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"213" "Chinese_2.8" 2442398 "obj" 5.23554 0.67647 "Chinese" "nsubj" -4.76451 0.69937 "Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"214" "Chinese_2.8" 3343919 "obj" 4.60973 0.81642 "Chinese" "nsubj" 4.06493 -1.07655 "Chinese" TRUE TRUE "VSO" "Sino-Tibetan"
"215" "Chinese_2.8" 4110727 "obj" 4.34066 1.14973 "Chinese" "nsubj" 3.78754 -1.29003 "Chinese" TRUE TRUE "VSO" "Sino-Tibetan"
"216" "Chinese_2.8" 4211266 "obj" 0.03868 0.79506 "Chinese" "nsubj" -0.51114 -0.53247 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"217" "Chinese_2.8" 4778434 "obj" 0.39993 0.89664 "Chinese" "nsubj" -0.46334 -0.55397 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"218" "Chinese_2.8" 5934791 "obj" -5.63126 0.83103 "Chinese" "nsubj" 4.44564 -0.42136 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"219" "Chinese_2.8" 7867959 "obj" 5.19529 0.5457 "Chinese" "nsubj" -5.16501 0.34292 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"220" "Chinese_2.8" 7980725 "obj" 0.15812 0.92955 "Chinese" "nsubj" 0.36702 -0.63511 "Chinese" TRUE TRUE "VSO" "Sino-Tibetan"
"221" "Chinese_2.8" 8279791 "obj" -0.32445 0.90512 "Chinese" "nsubj" -0.10339 -0.70243 "Chinese" TRUE TRUE "VSO" "Sino-Tibetan"
"222" "Chinese_2.8" 8289655 "obj" 5.33728 0.41854 "Chinese" "nsubj" -4.90645 -0.9693 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"223" "Chinese_2.8" 8611599 "obj" -5.57556 0.50896 "Chinese" "nsubj" 3.71506 0.269 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"224" "Chinese_2.8" 9009229 "obj" -0.42617 0.98625 "Chinese" "nsubj" 0.6399 -0.42965 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"225" "Chinese_2.8" 9198400 "obj" 5.58869 0.78218 "Chinese" "nsubj" -3.9116 0.23415 "Chinese" TRUE FALSE "SVO" "Sino-Tibetan"
"226" "Classical_Chinese_2.8" 1669087 "obj" 0.30399 -0.25386 "Classical_Chinese" "nsubj" -0.60863 1.29463 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"227" "Classical_Chinese_2.8" 2252358 "obj" 6.06734 -0.46241 "Classical_Chinese" "nsubj" 4.89075 2.23371 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"228" "Classical_Chinese_2.8" 2642874 "obj" 6.4322 -1.25415 "Classical_Chinese" "nsubj" -4.68853 2.4779 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"229" "Classical_Chinese_2.8" 3386266 "obj" 0.18922 -0.1862 "Classical_Chinese" "nsubj" 0.13937 1.03344 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"230" "Classical_Chinese_2.8" 3486078 "obj" -5.56738 -1.41616 "Classical_Chinese" "nsubj" -5.12171 1.34346 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"231" "Classical_Chinese_2.8" 4079757 "obj" -0.5899 -0.24876 "Classical_Chinese" "nsubj" 0.87121 0.68912 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"232" "Classical_Chinese_2.8" 6135539 "obj" -5.62346 1.7579 "Classical_Chinese" "nsubj" -5.28991 1.04691 "Classical_Chinese" TRUE TRUE "VSO" "Sino-Tibetan"
"233" "Classical_Chinese_2.8" 6137949 "obj" 0.50453 -0.18527 "Classical_Chinese" "nsubj" 0.36359 0.98964 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"234" "Classical_Chinese_2.8" 6404037 "obj" -1.91684 -0.19976 "Classical_Chinese" "nsubj" 0.19684 1.1274 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"235" "Classical_Chinese_2.8" 6545179 "obj" -0.21677 -0.0322 "Classical_Chinese" "nsubj" -0.23166 1.03198 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"236" "Classical_Chinese_2.8" 6939516 "obj" -5.59065 0.08288 "Classical_Chinese" "nsubj" 4.36245 0.31564 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"237" "Classical_Chinese_2.8" 7039702 "obj" -5.74587 -1.21094 "Classical_Chinese" "nsubj" -5.26388 1.94698 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"238" "Classical_Chinese_2.8" 7373728 "obj" 6.19051 -0.31846 "Classical_Chinese" "nsubj" -3.24814 1.7108 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"239" "Classical_Chinese_2.8" 9448819 "obj" 0.93453 -0.26663 "Classical_Chinese" "nsubj" 0.40263 0.96742 "Classical_Chinese" FALSE TRUE "SOV" "Sino-Tibetan"
"240" "Classical_Chinese_2.8" 9463523 "obj" -0.73741 0.04796 "Classical_Chinese" "nsubj" 0.40408 0.70541 "Classical_Chinese" FALSE FALSE "SVO" "Sino-Tibetan"
"241" "Coptic_2.8" 123700 "obj" 0.4509 0.65057 "Coptic" "nsubj" 0.37077 -0.08175 "Coptic" TRUE TRUE "VSO" "Egyptian"
"242" "Coptic_2.8" 1350765 "obj" -1.74911 1.26752 "Coptic" "nsubj" -0.42055 -0.77141 "Coptic" TRUE TRUE "VSO" "Egyptian"
"243" "Coptic_2.8" 3556603 "obj" -3.97491 0.32827 "Coptic" "nsubj" -3.86436 -0.48986 "Coptic" TRUE TRUE "VSO" "Egyptian"
"244" "Coptic_2.8" 4143758 "obj" 4.29442 -0.05406 "Coptic" "nsubj" 2.81681 -1.28837 "Coptic" TRUE TRUE "VSO" "Egyptian"
"245" "Coptic_2.8" 5052988 "obj" -4.118 1.01823 "Coptic" "nsubj" -1.5776 -0.17732 "Coptic" TRUE TRUE "VSO" "Egyptian"
"246" "Coptic_2.8" 5823081 "obj" 0.36136 0.6451 "Coptic" "nsubj" 0.22758 -0.18365 "Coptic" TRUE TRUE "VSO" "Egyptian"
"247" "Coptic_2.8" 6091473 "obj" 0.20365 0.79847 "Coptic" "nsubj" 0.03269 -0.01942 "Coptic" TRUE TRUE "VSO" "Egyptian"
"248" "Coptic_2.8" 6857801 "obj" 4.13043 0.15551 "Coptic" "nsubj" -3.92935 -0.64147 "Coptic" TRUE FALSE "SVO" "Egyptian"
"249" "Coptic_2.8" 690572 "obj" -4.14963 0.59687 "Coptic" "nsubj" -0.61573 -0.41419 "Coptic" TRUE TRUE "VSO" "Egyptian"
"250" "Coptic_2.8" 7142650 "obj" 4.07841 -0.34432 "Coptic" "nsubj" -3.15588 -0.1579 "Coptic" FALSE FALSE "SVO" "Egyptian"
"251" "Coptic_2.8" 8268409 "obj" -0.12313 0.64249 "Coptic" "nsubj" -0.23106 0.1046 "Coptic" TRUE TRUE "VSO" "Egyptian"
"252" "Coptic_2.8" 8316863 "obj" 2.98603 1.27835 "Coptic" "nsubj" 3.10876 -0.29201 "Coptic" TRUE TRUE "VSO" "Egyptian"
"253" "Coptic_2.8" 8802964 "obj" 0.64853 0.39194 "Coptic" "nsubj" -3.8827 -0.68532 "Coptic" TRUE FALSE "SVO" "Egyptian"
"254" "Coptic_2.8" 9455649 "obj" -0.02842 0.60727 "Coptic" "nsubj" 0.23789 -0.11616 "Coptic" TRUE FALSE "SVO" "Egyptian"
"255" "Coptic_2.8" 9941687 "obj" -2.91839 0.36251 "Coptic" "nsubj" 3.50059 -0.87855 "Coptic" TRUE FALSE "SVO" "Egyptian"
"256" "Croatian_2.8" 1113000 "obj" 5.56214 1.06391 "Croatian" "nsubj" 4.47499 -0.19631 "Croatian" TRUE TRUE "VSO" "Slavic"
"257" "Croatian_2.8" 127868 "obj" -0.28379 0.71151 "Croatian" "nsubj" -0.73373 0.13279 "Croatian" TRUE TRUE "VSO" "Slavic"
"258" "Croatian_2.8" 1504688 "obj" -5.31026 2.00622 "Croatian" "nsubj" -4.50317 -0.30002 "Croatian" TRUE TRUE "VSO" "Slavic"
"259" "Croatian_2.8" 2754108 "obj" -0.49138 0.64763 "Croatian" "nsubj" 0.58618 0.09107 "Croatian" TRUE FALSE "SVO" "Slavic"
"260" "Croatian_2.8" 2998124 "obj" 5.12219 0.26948 "Croatian" "nsubj" -3.49076 0.65583 "Croatian" FALSE FALSE "SVO" "Slavic"
"261" "Croatian_2.8" 3212633 "obj" 5.0208 1.60313 "Croatian" "nsubj" 4.4631 -0.7824 "Croatian" TRUE TRUE "VSO" "Slavic"
"262" "Croatian_2.8" 3623172 "obj" 0.16759 0.64397 "Croatian" "nsubj" -0.18239 0.18269 "Croatian" TRUE FALSE "SVO" "Slavic"
"263" "Croatian_2.8" 4485446 "obj" 5.3621 1.44954 "Croatian" "nsubj" 3.76462 -0.93342 "Croatian" TRUE TRUE "VSO" "Slavic"
"264" "Croatian_2.8" 4980206 "obj" -0.74866 0.64263 "Croatian" "nsubj" -0.18518 0.00668 "Croatian" TRUE TRUE "VSO" "Slavic"
"265" "Croatian_2.8" 50036 "obj" 5.39654 0.26271 "Croatian" "nsubj" -3.58481 0.23503 "Croatian" TRUE FALSE "SVO" "Slavic"
"266" "Croatian_2.8" 5932292 "obj" 0.17391 0.54977 "Croatian" "nsubj" -0.74712 0.02008 "Croatian" TRUE FALSE "SVO" "Slavic"
"267" "Croatian_2.8" 687931 "obj" -0.60539 0.87488 "Croatian" "nsubj" 0.2943 0.01589 "Croatian" TRUE FALSE "SVO" "Slavic"
"268" "Croatian_2.8" 7205848 "obj" -0.24436 0.68408 "Croatian" "nsubj" 0.67911 0.04057 "Croatian" TRUE FALSE "SVO" "Slavic"
"269" "Croatian_2.8" 8306573 "obj" -0.00524 0.84194 "Croatian" "nsubj" -0.13789 -0.01243 "Croatian" TRUE TRUE "VSO" "Slavic"
"270" "Croatian_2.8" 9582977 "obj" -0.06804 0.5482 "Croatian" "nsubj" -0.06055 -0.00489 "Croatian" TRUE TRUE "VSO" "Slavic"
"271" "Czech_2.8" 2111571 "obj" -4.32037 1.32555 "Czech" "nsubj" 3.6916 -0.44312 "Czech" TRUE FALSE "SVO" "Slavic"
"272" "Czech_2.8" 3046537 "obj" 4.57069 2.1429 "Czech" "nsubj" -3.94298 0.46218 "Czech" TRUE FALSE "SVO" "Slavic"
"273" "Czech_2.8" 3345396 "obj" -4.87438 2.68013 "Czech" "nsubj" -4.61784 -0.78493 "Czech" TRUE TRUE "VSO" "Slavic"
"274" "Czech_2.8" 3387318 "obj" 5.04494 1.84732 "Czech" "nsubj" -3.02962 0.53757 "Czech" TRUE FALSE "SVO" "Slavic"
"275" "Czech_2.8" 3855465 "obj" 0.6899 0.54231 "Czech" "nsubj" 0.24132 -0.0722 "Czech" TRUE TRUE "VSO" "Slavic"
"276" "Czech_2.8" 390696 "obj" 4.72899 2.24367 "Czech" "nsubj" 4.85495 -0.84452 "Czech" TRUE TRUE "VSO" "Slavic"
"277" "Czech_2.8" 3913802 "obj" 0.3727 0.61735 "Czech" "nsubj" -0.20813 -0.12441 "Czech" TRUE FALSE "SVO" "Slavic"
"278" "Czech_2.8" 4158031 "obj" 4.77193 1.02484 "Czech" "nsubj" -4.46474 0.73366 "Czech" TRUE FALSE "SVO" "Slavic"
"279" "Czech_2.8" 4680411 "obj" 5.12105 2.09697 "Czech" "nsubj" 4.73107 -0.668 "Czech" TRUE TRUE "VSO" "Slavic"
"280" "Czech_2.8" 5292097 "obj" -0.95642 0.66431 "Czech" "nsubj" -0.25077 0.08606 "Czech" TRUE TRUE "VSO" "Slavic"
"281" "Czech_2.8" 5392235 "obj" 4.77732 2.22399 "Czech" "nsubj" 4.77349 -0.29009 "Czech" TRUE TRUE "VSO" "Slavic"
"282" "Czech_2.8" 7024165 "obj" 5.30231 1.45929 "Czech" "nsubj" 4.85241 -0.9146 "Czech" TRUE TRUE "VSO" "Slavic"
"283" "Czech_2.8" 7288317 "obj" -5.24192 1.77625 "Czech" "nsubj" -4.8975 -0.85892 "Czech" TRUE TRUE "VSO" "Slavic"
"284" "Czech_2.8" 8735495 "obj" 0.17684 0.3977 "Czech" "nsubj" 0.3925 0.16123 "Czech" TRUE TRUE "VSO" "Slavic"
"285" "Czech_2.8" 9105966 "obj" -5.25434 1.35118 "Czech" "nsubj" -4.73404 -0.52552 "Czech" TRUE TRUE "VSO" "Slavic"
"286" "Danish_2.8" 1166853 "obj" -4.57993 0.86137 "Danish" "nsubj" 3.63301 -0.5529 "Danish" TRUE FALSE "SVO" "Germanic"
"287" "Danish_2.8" 2609109 "obj" -0.0203 1.2256 "Danish" "nsubj" -0.03296 -0.48855 "Danish" TRUE TRUE "VSO" "Germanic"
"288" "Danish_2.8" 3577331 "obj" -4.75148 1.78089 "Danish" "nsubj" -4.4465 -1.14839 "Danish" TRUE TRUE "VSO" "Germanic"
"289" "Danish_2.8" 463181 "obj" -4.41311 0.57314 "Danish" "nsubj" 0.33985 -1.45072 "Danish" TRUE FALSE "SVO" "Germanic"
"290" "Danish_2.8" 5182329 "obj" -0.11601 1.13393 "Danish" "nsubj" 0.36283 -0.42554 "Danish" TRUE FALSE "SVO" "Germanic"
"291" "Danish_2.8" 6074768 "obj" -4.4728 0.38369 "Danish" "nsubj" 3.54105 -0.30948 "Danish" TRUE FALSE "SVO" "Germanic"
"292" "Danish_2.8" 6307156 "obj" -0.22368 1.20026 "Danish" "nsubj" -0.17897 -0.50762 "Danish" TRUE TRUE "VSO" "Germanic"
"293" "Danish_2.8" 6454156 "obj" 0.36965 1.17898 "Danish" "nsubj" -0.31694 -0.55151 "Danish" TRUE FALSE "SVO" "Germanic"
"294" "Danish_2.8" 6720789 "obj" -4.58587 0.29047 "Danish" "nsubj" 2.25937 -1.42777 "Danish" TRUE FALSE "SVO" "Germanic"
"295" "Danish_2.8" 7437962 "obj" -3.403 2.29877 "Danish" "nsubj" -4.13468 -0.67618 "Danish" TRUE TRUE "VSO" "Germanic"
"296" "Danish_2.8" 7619159 "obj" 4.86382 0.60324 "Danish" "nsubj" -4.37393 -0.54602 "Danish" TRUE FALSE "SVO" "Germanic"
"297" "Danish_2.8" 793132 "obj" -4.36956 1.17502 "Danish" "nsubj" 4.72941 -0.13718 "Danish" TRUE FALSE "SVO" "Germanic"
"298" "Danish_2.8" 8173454 "obj" -4.81931 0.27787 "Danish" "nsubj" 4.30898 -0.50872 "Danish" TRUE FALSE "SVO" "Germanic"
"299" "Danish_2.8" 858008 "obj" -4.99135 0.48302 "Danish" "nsubj" 4.28328 -0.31364 "Danish" TRUE FALSE "SVO" "Germanic"
"300" "Danish_2.8" 8924558 "obj" 3.82565 2.46214 "Danish" "nsubj" 4.61294 -0.83654 "Danish" TRUE TRUE "VSO" "Germanic"
"301" "Dutch_2.8" 1167314 "obj" -0.02614 1.1581 "Dutch" "nsubj" -0.01199 0.38783 "Dutch" TRUE TRUE "VSO" "Germanic"
"302" "Dutch_2.8" 1253429 "obj" -3.94377 1.47748 "Dutch" "nsubj" 4.99125 1.26703 "Dutch" TRUE FALSE "SVO" "Germanic"
"303" "Dutch_2.8" 136076 "obj" 4.21821 1.95755 "Dutch" "nsubj" 5.11197 1.21592 "Dutch" TRUE TRUE "VSO" "Germanic"
"304" "Dutch_2.8" 2195946 "obj" -3.26703 0.65725 "Dutch" "nsubj" 4.72411 1.54047 "Dutch" FALSE FALSE "SVO" "Germanic"
"305" "Dutch_2.8" 2590882 "obj" -4.44285 1.70259 "Dutch" "nsubj" 4.5052 1.35349 "Dutch" TRUE FALSE "SVO" "Germanic"
"306" "Dutch_2.8" 3096388 "obj" -0.06741 1.05416 "Dutch" "nsubj" -0.0451 0.62663 "Dutch" TRUE TRUE "VSO" "Germanic"
"307" "Dutch_2.8" 5158749 "obj" 4.15763 1.32475 "Dutch" "nsubj" -4.59135 1.5484 "Dutch" FALSE FALSE "SVO" "Germanic"
"308" "Dutch_2.8" 6364294 "obj" 0.01067 0.87642 "Dutch" "nsubj" -0.088 0.49034 "Dutch" TRUE FALSE "SVO" "Germanic"
"309" "Dutch_2.8" 6649425 "obj" -0.08233 0.99621 "Dutch" "nsubj" -0.37233 0.63687 "Dutch" TRUE TRUE "VSO" "Germanic"
"310" "Dutch_2.8" 7126748 "obj" 3.37503 2.76924 "Dutch" "nsubj" 4.39427 1.02448 "Dutch" TRUE TRUE "VSO" "Germanic"
"311" "Dutch_2.8" 8846860 "obj" 0.05587 1.09727 "Dutch" "nsubj" -0.5302 0.54265 "Dutch" TRUE FALSE "SVO" "Germanic"
"312" "Dutch_2.8" 9552342 "obj" 0.00663 0.86212 "Dutch" "nsubj" 0.15536 0.54322 "Dutch" TRUE TRUE "VSO" "Germanic"
"313" "Dutch_2.8" 9607778 "obj" 3.40806 1.83849 "Dutch" "nsubj" -3.95149 0.91093 "Dutch" TRUE FALSE "SVO" "Germanic"
"314" "Dutch_2.8" 9695548 "obj" -3.14853 1.29793 "Dutch" "nsubj" 4.86502 0.24669 "Dutch" TRUE FALSE "SVO" "Germanic"
"315" "Dutch_2.8" 9829772 "obj" -4.60146 1.65348 "Dutch" "nsubj" 4.77122 2.44508 "Dutch" FALSE FALSE "SVO" "Germanic"
"316" "English_2.8" 1009255 "obj" -4.64316 -0.143 "English" "nsubj" 4.42854 0.32104 "English" FALSE FALSE "SVO" "Germanic"
"317" "English_2.8" 3714974 "obj" 0.11236 0.99289 "English" "nsubj" -0.26929 0.12619 "English" TRUE FALSE "SVO" "Germanic"
"318" "English_2.8" 3805157 "obj" -4.9287 0.98499 "English" "nsubj" 2.40204 0.41467 "English" TRUE FALSE "SVO" "Germanic"
"319" "English_2.8" 4273820 "obj" 0.06447 1.11051 "English" "nsubj" -0.11694 0.04282 "English" TRUE FALSE "SVO" "Germanic"
"320" "English_2.8" 4529776 "obj" -0.45846 0.92286 "English" "nsubj" 0.18584 0.21544 "English" TRUE FALSE "SVO" "Germanic"
"321" "English_2.8" 4577990 "obj" -4.64675 0.9279 "English" "nsubj" 3.43587 1.01335 "English" FALSE FALSE "SVO" "Germanic"
"322" "English_2.8" 4638563 "obj" -0.00288 0.91036 "English" "nsubj" 0.35651 0.12435 "English" TRUE FALSE "SVO" "Germanic"
"323" "English_2.8" 5066005 "obj" -5.31523 0.79898 "English" "nsubj" 3.30793 1.206 "English" FALSE FALSE "SVO" "Germanic"
"324" "English_2.8" 5690367 "obj" 4.36096 1.502 "English" "nsubj" -0.36154 0.14893 "English" TRUE FALSE "SVO" "Germanic"
"325" "English_2.8" 5904060 "obj" -1.47149 1.00301 "English" "nsubj" 3.34086 -0.01595 "English" TRUE FALSE "SVO" "Germanic"
"326" "English_2.8" 6158330 "obj" -4.85171 1.56007 "English" "nsubj" 0.61869 0.2906 "English" TRUE FALSE "SVO" "Germanic"
"327" "English_2.8" 7348027 "obj" -4.988 0.36925 "English" "nsubj" 4.13116 1.03765 "English" FALSE FALSE "SVO" "Germanic"
